method,eta,fold_id,held_position,seed,stage,epoch,optimizer_step,group_position,group_loss,q_weight
groupdro,0.1,S2,P2,45,inner_selection,17,2,P1,0.0837724357843399,0.5380719687903041
groupdro,0.1,S2,P2,45,inner_selection,17,2,P3,0.08503848314285278,0.46192803120969594
groupdro,0.1,S2,P2,45,inner_selection,17,3,P1,0.06914274394512177,0.5378851407379286
groupdro,0.1,S2,P2,45,inner_selection,17,3,P3,0.07665923237800598,0.46211485926207135
groupdro,0.1,S2,P2,45,inner_selection,17,4,P1,0.09443964809179306,0.5382925250384776
groupdro,0.1,S2,P2,45,inner_selection,17,4,P3,0.07804916054010391,0.4617074749615224
groupdro,0.1,S2,P2,45,inner_selection,17,5,P1,0.09517136961221695,0.5384323102362286
groupdro,0.1,S2,P2,45,inner_selection,17,5,P3,0.08954685181379318,0.46156768976377144
groupdro,0.1,S2,P2,45,inner_selection,17,6,P1,0.08782673627138138,0.5375347852837777
groupdro,0.1,S2,P2,45,inner_selection,17,6,P3,0.12393613159656525,0.4624652147162222
groupdro,0.1,S2,P2,45,inner_selection,17,7,P1,0.08554556965827942,0.5377338322641124
groupdro,0.1,S2,P2,45,inner_selection,17,7,P3,0.07753832638263702,0.46226616773588763
groupdro,0.1,S2,P2,45,inner_selection,17,8,P1,0.08272917568683624,0.537733054408607
groupdro,0.1,S2,P2,45,inner_selection,17,8,P3,0.08276046812534332,0.46226694559139303
groupdro,0.1,S2,P2,45,inner_selection,17,9,P1,0.06585320085287094,0.5373874706536704
groupdro,0.1,S2,P2,45,inner_selection,17,9,P3,0.07975500077009201,0.4626125293463297
groupdro,0.1,S2,P2,45,inner_selection,17,10,P1,0.08490581810474396,0.5375243684147945
groupdro,0.1,S2,P2,45,inner_selection,17,10,P3,0.0793990045785904,0.4624756315852056
groupdro,0.1,S2,P2,45,inner_selection,17,11,P1,0.07210780680179596,0.5375775716708917
groupdro,0.1,S2,P2,45,inner_selection,17,11,P3,0.0699676051735878,0.46242242832910824
groupdro,0.1,S2,P2,45,inner_selection,17,12,P1,0.07555805891752243,0.5371832315236983
groupdro,0.1,S2,P2,45,inner_selection,17,12,P3,0.09142032265663147,0.46281676847630165
groupdro,0.1,S2,P2,45,inner_selection,17,13,P1,0.07687295973300934,0.5374658307511619
groupdro,0.1,S2,P2,45,inner_selection,17,13,P3,0.06550564616918564,0.46253416924883806
groupdro,0.1,S2,P2,45,inner_selection,17,14,P1,0.07117720693349838,0.5371392125009365
groupdro,0.1,S2,P2,45,inner_selection,17,14,P3,0.08431506156921387,0.4628607874990635
groupdro,0.1,S2,P2,45,inner_selection,17,15,P1,0.061691515147686005,0.5358784355385775
groupdro,0.1,S2,P2,45,inner_selection,17,15,P3,0.11239293962717056,0.46412156446142244
groupdro,0.1,S2,P2,45,inner_selection,17,16,P1,0.09146802872419357,0.5357806794319552
groupdro,0.1,S2,P2,45,inner_selection,17,16,P3,0.09539845585823059,0.46421932056804477
groupdro,0.1,S2,P2,45,outer_refit,1,0,P1,1.9798789024353027,0.4995988429453442
groupdro,0.1,S2,P2,45,outer_refit,1,0,P3,1.9959251880645752,0.5004011570546558
groupdro,0.1,S2,P2,45,outer_refit,1,1,P1,2.0819592475891113,0.49952321663048854
groupdro,0.1,S2,P2,45,outer_refit,1,1,P3,2.084984302520752,0.5004767833695114
groupdro,0.1,S2,P2,45,outer_refit,1,2,P1,2.050689220428467,0.49926202350798604
groupdro,0.1,S2,P2,45,outer_refit,1,2,P3,2.0611369609832764,0.5007379764920139
groupdro,0.1,S2,P2,45,outer_refit,1,3,P1,1.9929792881011963,0.49910790120850496
groupdro,0.1,S2,P2,45,outer_refit,1,3,P3,1.999144196510315,0.5008920987914951
groupdro,0.1,S2,P2,45,outer_refit,1,4,P1,1.9361200332641602,0.49903746366194096
groupdro,0.1,S2,P2,45,outer_refit,1,4,P3,1.9389375448226929,0.5009625363380591
groupdro,0.1,S2,P2,45,outer_refit,1,5,P1,1.9581589698791504,0.4988692034688867
groupdro,0.1,S2,P2,45,outer_refit,1,5,P3,1.964889407157898,0.5011307965311133
groupdro,0.1,S2,P2,45,outer_refit,1,6,P1,1.9844586849212646,0.49903489769151804
groupdro,0.1,S2,P2,45,outer_refit,1,6,P3,1.9778308868408203,0.500965102308482
groupdro,0.1,S2,P2,45,outer_refit,1,7,P1,1.9495724439620972,0.4988672514267719
groupdro,0.1,S2,P2,45,outer_refit,1,7,P3,1.9562783241271973,0.501132748573228
groupdro,0.1,S2,P2,45,outer_refit,1,8,P1,1.9283013343811035,0.4986366931606239
groupdro,0.1,S2,P2,45,outer_refit,1,8,P3,1.9375237226486206,0.5013633068393761
groupdro,0.1,S2,P2,45,outer_refit,1,9,P1,1.9099981784820557,0.4984658498032524
groupdro,0.1,S2,P2,45,outer_refit,1,9,P3,1.9168319702148438,0.5015341501967476
groupdro,0.1,S2,P2,45,outer_refit,1,10,P1,1.918862223625183,0.498184629311049
groupdro,0.1,S2,P2,45,outer_refit,1,10,P3,1.9301111698150635,0.501815370688951
groupdro,0.1,S2,P2,45,outer_refit,1,11,P1,1.9185223579406738,0.49769443119504625
groupdro,0.1,S2,P2,45,outer_refit,1,11,P3,1.9381306171417236,0.5023055688049537
groupdro,0.1,S2,P2,45,outer_refit,1,12,P1,1.9181212186813354,0.49696412837025256
groupdro,0.1,S2,P2,45,outer_refit,1,12,P3,1.9473341703414917,0.5030358716297475
groupdro,0.1,S2,P2,45,outer_refit,1,13,P1,1.9148837327957153,0.4965288392073599
groupdro,0.1,S2,P2,45,outer_refit,1,13,P3,1.9322960376739502,0.5034711607926401
groupdro,0.1,S2,P2,45,outer_refit,1,14,P1,1.9051017761230469,0.4962604802742272
groupdro,0.1,S2,P2,45,outer_refit,1,14,P3,1.9158366918563843,0.5037395197257727
groupdro,0.1,S2,P2,45,outer_refit,1,15,P1,1.8816593885421753,0.49575479993106736
groupdro,0.1,S2,P2,45,outer_refit,1,15,P3,1.9018878936767578,0.5042452000689326
groupdro,0.1,S2,P2,45,outer_refit,1,16,P1,1.885282278060913,0.4953830392155483
groupdro,0.1,S2,P2,45,outer_refit,1,16,P3,1.9001538753509521,0.5046169607844517
groupdro,0.1,S2,P2,45,outer_refit,1,17,P1,1.893741250038147,0.4953487367090989
groupdro,0.1,S2,P2,45,outer_refit,1,17,P3,1.895113468170166,0.504651263290901
groupdro,0.1,S2,P2,45,outer_refit,1,18,P1,1.894404411315918,0.4951106646518225
groupdro,0.1,S2,P2,45,outer_refit,1,18,P3,1.9039281606674194,0.5048893353481774
groupdro,0.1,S2,P2,45,outer_refit,1,19,P1,1.887816309928894,0.49497203788463384
groupdro,0.1,S2,P2,45,outer_refit,1,19,P3,1.8933619260787964,0.5050279621153663
groupdro,0.1,S2,P2,45,outer_refit,1,20,P1,1.8590736389160156,0.49395387140357244
groupdro,0.1,S2,P2,45,outer_refit,1,20,P3,1.8998053073883057,0.5060461285964276
groupdro,0.1,S2,P2,45,outer_refit,1,21,P1,1.8650263547897339,0.4939155482768839
groupdro,0.1,S2,P2,45,outer_refit,1,21,P3,1.8665595054626465,0.506084451723116
groupdro,0.1,S2,P2,45,outer_refit,1,22,P1,1.8576258420944214,0.4935212423704398
groupdro,0.1,S2,P2,45,outer_refit,1,22,P3,1.8734005689620972,0.5064787576295602
groupdro,0.1,S2,P2,45,outer_refit,1,23,P1,1.8762750625610352,0.493564722666722
groupdro,0.1,S2,P2,45,outer_refit,1,23,P3,1.8745355606079102,0.506435277333278
groupdro,0.1,S2,P2,45,outer_refit,1,24,P1,1.8474456071853638,0.49265508144738734
groupdro,0.1,S2,P2,45,outer_refit,1,24,P3,1.883838176727295,0.5073449185526127
groupdro,0.1,S2,P2,45,outer_refit,2,0,P1,1.8390823602676392,0.4920900537054907
groupdro,0.1,S2,P2,45,outer_refit,2,0,P3,1.8616887331008911,0.5079099462945094
groupdro,0.1,S2,P2,45,outer_refit,2,1,P1,1.8302807807922363,0.49151839024580735
groupdro,0.1,S2,P2,45,outer_refit,2,1,P3,1.8531534671783447,0.5084816097541927
groupdro,0.1,S2,P2,45,outer_refit,2,2,P1,1.8236989974975586,0.4911877370442504
groupdro,0.1,S2,P2,45,outer_refit,2,2,P3,1.8369290828704834,0.5088122629557497
groupdro,0.1,S2,P2,45,outer_refit,2,3,P1,1.8393744230270386,0.49122997771472476
groupdro,0.1,S2,P2,45,outer_refit,2,3,P3,1.8376842737197876,0.5087700222852752
groupdro,0.1,S2,P2,45,outer_refit,2,4,P1,1.7967438697814941,0.4902778631991656
groupdro,0.1,S2,P2,45,outer_refit,2,4,P3,1.8348414897918701,0.5097221368008343
groupdro,0.1,S2,P2,45,outer_refit,2,5,P1,1.7803553342819214,0.48886850855901076
groupdro,0.1,S2,P2,45,outer_refit,2,5,P3,1.8367540836334229,0.5111314914409893
groupdro,0.1,S2,P2,45,outer_refit,2,6,P1,1.782106637954712,0.48794554454135186
groupdro,0.1,S2,P2,45,outer_refit,2,6,P3,1.819045066833496,0.5120544554586481
groupdro,0.1,S2,P2,45,outer_refit,2,7,P1,1.7856744527816772,0.4878021396974966
groupdro,0.1,S2,P2,45,outer_refit,2,7,P3,1.7914140224456787,0.5121978603025035
groupdro,0.1,S2,P2,45,outer_refit,2,8,P1,1.7609294652938843,0.48726673725310676
groupdro,0.1,S2,P2,45,outer_refit,2,8,P3,1.7823588848114014,0.5127332627468933
groupdro,0.1,S2,P2,45,outer_refit,2,9,P1,1.738369345664978,0.48476489469228423
groupdro,0.1,S2,P2,45,outer_refit,2,9,P3,1.8385215997695923,0.5152351053077158
groupdro,0.1,S2,P2,45,outer_refit,2,10,P1,1.7486846446990967,0.4845559686275854
groupdro,0.1,S2,P2,45,outer_refit,2,10,P3,1.757049560546875,0.5154440313724147
groupdro,0.1,S2,P2,45,outer_refit,2,11,P1,1.7602224349975586,0.48398792684613884
groupdro,0.1,S2,P2,45,outer_refit,2,11,P3,1.7829666137695312,0.5160120731538611
groupdro,0.1,S2,P2,45,outer_refit,2,12,P1,1.7280207872390747,0.4823777501934707
groupdro,0.1,S2,P2,45,outer_refit,2,12,P3,1.7925008535385132,0.5176222498065293
groupdro,0.1,S2,P2,45,outer_refit,2,13,P1,1.7216427326202393,0.4817871154004172
groupdro,0.1,S2,P2,45,outer_refit,2,13,P3,1.7452985048294067,0.5182128845995828
groupdro,0.1,S2,P2,45,outer_refit,2,14,P1,1.7186250686645508,0.4814685747922323
groupdro,0.1,S2,P2,45,outer_refit,2,14,P3,1.7313839197158813,0.5185314252077677
groupdro,0.1,S2,P2,45,outer_refit,2,15,P1,1.7645903825759888,0.48224375700070116
groupdro,0.1,S2,P2,45,outer_refit,2,15,P3,1.7335422039031982,0.5177562429992989
groupdro,0.1,S2,P2,45,outer_refit,2,16,P1,1.691805124282837,0.4803277736975138
groupdro,0.1,S2,P2,45,outer_refit,2,16,P3,1.7685520648956299,0.5196722263024861
groupdro,0.1,S2,P2,45,outer_refit,2,17,P1,1.6848304271697998,0.4796621987699095
groupdro,0.1,S2,P2,45,outer_refit,2,17,P3,1.711496114730835,0.5203378012300905
groupdro,0.1,S2,P2,45,outer_refit,2,18,P1,1.6752541065216064,0.4795026235334186
groupdro,0.1,S2,P2,45,outer_refit,2,18,P3,1.681647777557373,0.5204973764665815
groupdro,0.1,S2,P2,45,outer_refit,2,19,P1,1.668036699295044,0.4782422495934144
groupdro,0.1,S2,P2,45,outer_refit,2,19,P3,1.7185418605804443,0.5217577504065857
groupdro,0.1,S2,P2,45,outer_refit,2,20,P1,1.6334912776947021,0.47635968854189387
groupdro,0.1,S2,P2,45,outer_refit,2,20,P3,1.708949327468872,0.5236403114581062
groupdro,0.1,S2,P2,45,outer_refit,2,21,P1,1.6852086782455444,0.47693720206402956
groupdro,0.1,S2,P2,45,outer_refit,2,21,P3,1.662057638168335,0.5230627979359704
groupdro,0.1,S2,P2,45,outer_refit,2,22,P1,1.6440749168395996,0.4765833919713592
groupdro,0.1,S2,P2,45,outer_refit,2,22,P3,1.6582579612731934,0.5234166080286409
groupdro,0.1,S2,P2,45,outer_refit,2,23,P1,1.586988091468811,0.475056527796585
groupdro,0.1,S2,P2,45,outer_refit,2,23,P3,1.6482058763504028,0.524943472203415
groupdro,0.1,S2,P2,45,outer_refit,2,24,P1,1.6295387744903564,0.4752849938581772
groupdro,0.1,S2,P2,45,outer_refit,2,24,P3,1.620377540588379,0.5247150061418228
groupdro,0.1,S2,P2,45,outer_refit,3,0,P1,1.6236659288406372,0.47486222242830195
groupdro,0.1,S2,P2,45,outer_refit,3,0,P3,1.640618920326233,0.525137777571698
groupdro,0.1,S2,P2,45,outer_refit,3,1,P1,1.5554444789886475,0.4736873508526596
groupdro,0.1,S2,P2,45,outer_refit,3,1,P3,1.6025640964508057,0.5263126491473403
groupdro,0.1,S2,P2,45,outer_refit,3,2,P1,1.6087359189987183,0.4739746993535658
groupdro,0.1,S2,P2,45,outer_refit,3,2,P3,1.59721040725708,0.5260253006464342
groupdro,0.1,S2,P2,45,outer_refit,3,3,P1,1.5553196668624878,0.47381462160408017
groupdro,0.1,S2,P2,45,outer_refit,3,3,P3,1.5617402791976929,0.5261853783959198
groupdro,0.1,S2,P2,45,outer_refit,3,4,P1,1.5517065525054932,0.47373080732467704
groupdro,0.1,S2,P2,45,outer_refit,3,4,P3,1.5550683736801147,0.526269192675323
groupdro,0.1,S2,P2,45,outer_refit,3,5,P1,1.5906627178192139,0.47415968705881517
groupdro,0.1,S2,P2,45,outer_refit,3,5,P3,1.5734608173370361,0.5258403129411848
groupdro,0.1,S2,P2,45,outer_refit,3,6,P1,1.5490670204162598,0.47397724649364864
groupdro,0.1,S2,P2,45,outer_refit,3,6,P3,1.5563843250274658,0.5260227535063514
groupdro,0.1,S2,P2,45,outer_refit,3,7,P1,1.5459537506103516,0.47183165982209185
groupdro,0.1,S2,P2,45,outer_refit,3,7,P3,1.6320301294326782,0.5281683401779081
groupdro,0.1,S2,P2,45,outer_refit,3,8,P1,1.5345209836959839,0.4703884658270254
groupdro,0.1,S2,P2,45,outer_refit,3,8,P3,1.5924421548843384,0.5296115341729746
groupdro,0.1,S2,P2,45,outer_refit,3,9,P1,1.5171068906784058,0.4710403914687588
groupdro,0.1,S2,P2,45,outer_refit,3,9,P3,1.4909400939941406,0.5289596085312412
groupdro,0.1,S2,P2,45,outer_refit,3,10,P1,1.4626818895339966,0.4684736202320254
groupdro,0.1,S2,P2,45,outer_refit,3,10,P3,1.5657299757003784,0.5315263797679747
groupdro,0.1,S2,P2,45,outer_refit,3,11,P1,1.4567828178405762,0.4677510901857154
groupdro,0.1,S2,P2,45,outer_refit,3,11,P3,1.4858020544052124,0.5322489098142846
groupdro,0.1,S2,P2,45,outer_refit,3,12,P1,1.4872939586639404,0.4675486624770395
groupdro,0.1,S2,P2,45,outer_refit,3,12,P3,1.4954251050949097,0.5324513375229605
groupdro,0.1,S2,P2,45,outer_refit,3,13,P1,1.5038506984710693,0.468716281176284
groupdro,0.1,S2,P2,45,outer_refit,3,13,P3,1.4569554328918457,0.531283718823716
groupdro,0.1,S2,P2,45,outer_refit,3,14,P1,1.4103913307189941,0.4671928514293037
groupdro,0.1,S2,P2,45,outer_refit,3,14,P3,1.471579909324646,0.5328071485706963
groupdro,0.1,S2,P2,45,outer_refit,3,15,P1,1.418657898902893,0.46708872673637164
groupdro,0.1,S2,P2,45,outer_refit,3,15,P3,1.42284095287323,0.5329112732636284
groupdro,0.1,S2,P2,45,outer_refit,3,16,P1,1.4978818893432617,0.46943151691922796
groupdro,0.1,S2,P2,45,outer_refit,3,16,P3,1.4037909507751465,0.5305684830807721
groupdro,0.1,S2,P2,45,outer_refit,3,17,P1,1.435434341430664,0.46975414238003144
groupdro,0.1,S2,P2,45,outer_refit,3,17,P3,1.4224814176559448,0.5302458576199686
groupdro,0.1,S2,P2,45,outer_refit,3,18,P1,1.3848248720169067,0.4688155749947431
groupdro,0.1,S2,P2,45,outer_refit,3,18,P3,1.422509789466858,0.5311844250052569
groupdro,0.1,S2,P2,45,outer_refit,3,19,P1,1.4809504747390747,0.470200643357695
groupdro,0.1,S2,P2,45,outer_refit,3,19,P3,1.4253408908843994,0.529799356642305
groupdro,0.1,S2,P2,45,outer_refit,3,20,P1,1.4013181924819946,0.46917975751515717
groupdro,0.1,S2,P2,45,outer_refit,3,20,P3,1.442304253578186,0.5308202424848428
groupdro,0.1,S2,P2,45,outer_refit,3,21,P1,1.3957130908966064,0.4683659079568872
groupdro,0.1,S2,P2,45,outer_refit,3,21,P3,1.4283945560455322,0.5316340920431127
groupdro,0.1,S2,P2,45,outer_refit,3,22,P1,1.3931509256362915,0.4705400342172647
groupdro,0.1,S2,P2,45,outer_refit,3,22,P3,1.305859923362732,0.5294599657827354
groupdro,0.1,S2,P2,45,outer_refit,3,23,P1,1.3256385326385498,0.4685080180141415
groupdro,0.1,S2,P2,45,outer_refit,3,23,P3,1.4072223901748657,0.5314919819858586
groupdro,0.1,S2,P2,45,outer_refit,3,24,P1,1.3255401849746704,0.4687092694305832
groupdro,0.1,S2,P2,45,outer_refit,3,24,P3,1.3174582719802856,0.5312907305694168
groupdro,0.1,S2,P2,45,outer_refit,4,0,P1,1.3804097175598145,0.46871648007018224
groupdro,0.1,S2,P2,45,outer_refit,4,0,P3,1.3801201581954956,0.5312835199298178
groupdro,0.1,S2,P2,45,outer_refit,4,1,P1,1.3400944471359253,0.469428167783769
groupdro,0.1,S2,P2,45,outer_refit,4,1,P3,1.311517596244812,0.530571832216231
groupdro,0.1,S2,P2,45,outer_refit,4,2,P1,1.3822323083877563,0.4715483046674695
groupdro,0.1,S2,P2,45,outer_refit,4,2,P3,1.2971302270889282,0.5284516953325304
groupdro,0.1,S2,P2,45,outer_refit,4,3,P1,1.34678053855896,0.4717590339187176
groupdro,0.1,S2,P2,45,outer_refit,4,3,P3,1.3383241891860962,0.5282409660812825
groupdro,0.1,S2,P2,45,outer_refit,4,4,P1,1.3241040706634521,0.47201491577386145
groupdro,0.1,S2,P2,45,outer_refit,4,4,P3,1.3138363361358643,0.5279850842261387
groupdro,0.1,S2,P2,45,outer_refit,4,5,P1,1.3454395532608032,0.47329287879188275
groupdro,0.1,S2,P2,45,outer_refit,4,5,P3,1.2941676378250122,0.5267071212081172
groupdro,0.1,S2,P2,45,outer_refit,4,6,P1,1.3070175647735596,0.4742845181663617
groupdro,0.1,S2,P2,45,outer_refit,4,6,P3,1.267242670059204,0.5257154818336384
groupdro,0.1,S2,P2,45,outer_refit,4,7,P1,1.3450156450271606,0.47458445229341945
groupdro,0.1,S2,P2,45,outer_refit,4,7,P3,1.332986831665039,0.5254155477065805
groupdro,0.1,S2,P2,45,outer_refit,4,8,P1,1.2258176803588867,0.47438263045679974
groupdro,0.1,S2,P2,45,outer_refit,4,8,P3,1.2339116334915161,0.5256173695432003
groupdro,0.1,S2,P2,45,outer_refit,4,9,P1,1.2557717561721802,0.47455675134675407
groupdro,0.1,S2,P2,45,outer_refit,4,9,P3,1.2487887144088745,0.525443248653246
groupdro,0.1,S2,P2,45,outer_refit,4,10,P1,1.1742877960205078,0.4718857906172659
groupdro,0.1,S2,P2,45,outer_refit,4,10,P3,1.2814338207244873,0.5281142093827342
groupdro,0.1,S2,P2,45,outer_refit,4,11,P1,1.1907957792282104,0.4716415730307786
groupdro,0.1,S2,P2,45,outer_refit,4,11,P3,1.200595736503601,0.5283584269692213
groupdro,0.1,S2,P2,45,outer_refit,4,12,P1,1.2947477102279663,0.4735903910404481
groupdro,0.1,S2,P2,45,outer_refit,4,12,P3,1.2165603637695312,0.5264096089595519
groupdro,0.1,S2,P2,45,outer_refit,4,13,P1,1.2866617441177368,0.47578559502039347
groupdro,0.1,S2,P2,45,outer_refit,4,13,P3,1.1986278295516968,0.5242144049796066
groupdro,0.1,S2,P2,45,outer_refit,4,14,P1,1.1845937967300415,0.47513663094630504
groupdro,0.1,S2,P2,45,outer_refit,4,14,P3,1.2106150388717651,0.524863369053695
groupdro,0.1,S2,P2,45,outer_refit,4,15,P1,1.2227343320846558,0.4744918914964699
groupdro,0.1,S2,P2,45,outer_refit,4,15,P3,1.2485895156860352,0.5255081085035301
groupdro,0.1,S2,P2,45,outer_refit,4,16,P1,1.2652465105056763,0.47554618916658
groupdro,0.1,S2,P2,45,outer_refit,4,16,P3,1.2229690551757812,0.52445381083342
groupdro,0.1,S2,P2,45,outer_refit,4,17,P1,1.2100024223327637,0.4758378054240652
groupdro,0.1,S2,P2,45,outer_refit,4,17,P3,1.198310136795044,0.5241621945759348
groupdro,0.1,S2,P2,45,outer_refit,4,18,P1,1.2876676321029663,0.4799472213837892
groupdro,0.1,S2,P2,45,outer_refit,4,18,P3,1.122968077659607,0.5200527786162108
groupdro,0.1,S2,P2,45,outer_refit,4,19,P1,1.1619422435760498,0.4817448761938981
groupdro,0.1,S2,P2,45,outer_refit,4,19,P3,1.0899302959442139,0.518255123806102
groupdro,0.1,S2,P2,45,outer_refit,4,20,P1,1.2201827764511108,0.48328313361512526
groupdro,0.1,S2,P2,45,outer_refit,4,20,P3,1.1585770845413208,0.5167168663848748
groupdro,0.1,S2,P2,45,outer_refit,4,21,P1,1.1750061511993408,0.4850884651637648
groupdro,0.1,S2,P2,45,outer_refit,4,21,P3,1.1027204990386963,0.5149115348362352
groupdro,0.1,S2,P2,45,outer_refit,4,22,P1,1.1813806295394897,0.4864882532145541
groupdro,0.1,S2,P2,45,outer_refit,4,22,P3,1.1253437995910645,0.513511746785446
groupdro,0.1,S2,P2,45,outer_refit,4,23,P1,1.0919618606567383,0.485908232752424
groupdro,0.1,S2,P2,45,outer_refit,4,23,P3,1.1151803731918335,0.5140917672475761
groupdro,0.1,S2,P2,45,outer_refit,4,24,P1,1.2324168682098389,0.48849337345820143
groupdro,0.1,S2,P2,45,outer_refit,4,24,P3,1.1289432048797607,0.5115066265417986
groupdro,0.1,S2,P2,45,outer_refit,5,0,P1,1.120810866355896,0.48859705791463726
groupdro,0.1,S2,P2,45,outer_refit,5,0,P3,1.1166613101959229,0.5114029420853629
groupdro,0.1,S2,P2,45,outer_refit,5,1,P1,1.1800220012664795,0.49123654412729273
groupdro,0.1,S2,P2,45,outer_refit,5,1,P3,1.0743993520736694,0.5087634558727072
groupdro,0.1,S2,P2,45,outer_refit,5,2,P1,1.0973262786865234,0.4918638795493493
groupdro,0.1,S2,P2,45,outer_refit,5,2,P3,1.0722256898880005,0.5081361204506508
groupdro,0.1,S2,P2,45,outer_refit,5,3,P1,1.079601526260376,0.49204877595521257
groupdro,0.1,S2,P2,45,outer_refit,5,3,P3,1.0722037553787231,0.5079512240447874
groupdro,0.1,S2,P2,45,outer_refit,5,4,P1,1.176702857017517,0.49471137578164914
groupdro,0.1,S2,P2,45,outer_refit,5,4,P3,1.0701799392700195,0.5052886242183509
groupdro,0.1,S2,P2,45,outer_refit,5,5,P1,1.119767665863037,0.4974185070299158
groupdro,0.1,S2,P2,45,outer_refit,5,5,P3,1.0114754438400269,0.5025814929700841
groupdro,0.1,S2,P2,45,outer_refit,5,6,P1,1.099452018737793,0.4986376706695361
groupdro,0.1,S2,P2,45,outer_refit,5,6,P3,1.0506846904754639,0.5013623293304638
groupdro,0.1,S2,P2,45,outer_refit,5,7,P1,1.0897440910339355,0.4998989731087128
groupdro,0.1,S2,P2,45,outer_refit,5,7,P3,1.0392918586730957,0.5001010268912871
groupdro,0.1,S2,P2,45,outer_refit,5,8,P1,1.0592827796936035,0.4998337924541658
groupdro,0.1,S2,P2,45,outer_refit,5,8,P3,1.0618900060653687,0.5001662075458342
groupdro,0.1,S2,P2,45,outer_refit,5,9,P1,1.0836209058761597,0.5022550653498249
groupdro,0.1,S2,P2,45,outer_refit,5,9,P3,0.9867693781852722,0.49774493465017505
groupdro,0.1,S2,P2,45,outer_refit,5,10,P1,1.018020749092102,0.5016623897690465
groupdro,0.1,S2,P2,45,outer_refit,5,10,P3,1.041728138923645,0.4983376102309535
groupdro,0.1,S2,P2,45,outer_refit,5,11,P1,1.0836379528045654,0.5011565441128242
groupdro,0.1,S2,P2,45,outer_refit,5,11,P3,1.1038719415664673,0.4988434558871758
groupdro,0.1,S2,P2,45,outer_refit,5,12,P1,1.0615589618682861,0.5029791792330665
groupdro,0.1,S2,P2,45,outer_refit,5,12,P3,0.988652229309082,0.49702082076693344
groupdro,0.1,S2,P2,45,outer_refit,5,13,P1,1.1268233060836792,0.5059267352591936
groupdro,0.1,S2,P2,45,outer_refit,5,13,P3,1.008911371231079,0.4940732647408063
groupdro,0.1,S2,P2,45,outer_refit,5,14,P1,1.0515398979187012,0.5082719407406577
groupdro,0.1,S2,P2,45,outer_refit,5,14,P3,0.9577125906944275,0.49172805925934227
groupdro,0.1,S2,P2,45,outer_refit,5,15,P1,0.9669572114944458,0.5068110991114437
groupdro,0.1,S2,P2,45,outer_refit,5,15,P3,1.0254042148590088,0.49318890088855627
groupdro,0.1,S2,P2,45,outer_refit,5,16,P1,0.9739654064178467,0.5082634196069248
groupdro,0.1,S2,P2,45,outer_refit,5,16,P3,0.9158593416213989,0.4917365803930752
groupdro,0.1,S2,P2,45,outer_refit,5,17,P1,1.1122692823410034,0.5116917363792891
groupdro,0.1,S2,P2,45,outer_refit,5,17,P3,0.9750814437866211,0.48830826362071095
groupdro,0.1,S2,P2,45,outer_refit,5,18,P1,0.936683177947998,0.5105048633514444
groupdro,0.1,S2,P2,45,outer_refit,5,18,P3,0.9841815233230591,0.48949513664855554
groupdro,0.1,S2,P2,45,outer_refit,5,19,P1,0.9998675584793091,0.5117779233889022
groupdro,0.1,S2,P2,45,outer_refit,5,19,P3,0.9489198327064514,0.4882220766110979
groupdro,0.1,S2,P2,45,outer_refit,5,20,P1,0.9531047940254211,0.5119389500759062
groupdro,0.1,S2,P2,45,outer_refit,5,20,P3,0.9466601014137268,0.48806104992409394
groupdro,0.1,S2,P2,45,outer_refit,5,21,P1,0.9807246923446655,0.5124836095982658
groupdro,0.1,S2,P2,45,outer_refit,5,21,P3,0.9589253067970276,0.4875163904017342
groupdro,0.1,S2,P2,45,outer_refit,5,22,P1,1.072465419769287,0.5152316172063858
groupdro,0.1,S2,P2,45,outer_refit,5,22,P3,0.9624603390693665,0.48476838279361434
groupdro,0.1,S2,P2,45,outer_refit,5,23,P1,1.0761184692382812,0.5181804192827825
groupdro,0.1,S2,P2,45,outer_refit,5,23,P3,0.9580342173576355,0.4818195807172176
groupdro,0.1,S2,P2,45,outer_refit,5,24,P1,0.9253304600715637,0.5163309221283533
groupdro,0.1,S2,P2,45,outer_refit,5,24,P3,0.9993986487388611,0.4836690778716468
groupdro,0.1,S2,P2,45,outer_refit,6,0,P1,1.0554273128509521,0.5171560147116968
groupdro,0.1,S2,P2,45,outer_refit,6,0,P3,1.0223865509033203,0.48284398528830313
groupdro,0.1,S2,P2,45,outer_refit,6,1,P1,0.9872106313705444,0.5203968606789885
groupdro,0.1,S2,P2,45,outer_refit,6,1,P3,0.8573932647705078,0.4796031393210114
groupdro,0.1,S2,P2,45,outer_refit,6,2,P1,1.0129549503326416,0.5204497846015946
groupdro,0.1,S2,P2,45,outer_refit,6,2,P3,1.0108344554901123,0.47955021539840537
groupdro,0.1,S2,P2,45,outer_refit,6,3,P1,1.0303013324737549,0.524951944719877
groupdro,0.1,S2,P2,45,outer_refit,6,3,P3,0.8498417139053345,0.475048055280123
groupdro,0.1,S2,P2,45,outer_refit,6,4,P1,0.9431445002555847,0.5242173484888919
groupdro,0.1,S2,P2,45,outer_refit,6,4,P3,0.9725995659828186,0.4757826515111081
groupdro,0.1,S2,P2,45,outer_refit,6,5,P1,0.9723899960517883,0.5269145908439598
groupdro,0.1,S2,P2,45,outer_refit,6,5,P3,0.864217221736908,0.4730854091560402
