record_type,paired_unit_id,TagID,ER,surface,held_fold,seed,contrast,estimate,physical_block_count,primary_endpoint
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,44,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,45,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,45,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,46,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,46,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_e2b043df160816f5fdd81e64,3,2,A3,2,46,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,42,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,43,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,44,angle_45_minus_0,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,45,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,45,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,46,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,46,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_b1310b19d663beb4cbd53c8d,4,0,A1,1,46,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,42,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,42,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,42,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,43,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,43,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,43,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,44,angle_by_distance_interaction,-2.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,45,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,45,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_bdf1f6e8472c8d76aff3d040,4,0,A2,2,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,42,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,42,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,42,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,43,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,43,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,44,distance_150_minus_50,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,45,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,45,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,46,angle_45_minus_0,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_c05f65484ff968fcafd730cc,4,0,A3,3,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,42,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,43,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,43,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,44,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,44,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,44,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,45,distance_150_minus_50,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,46,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,46,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ba2afdeb468b71e1fef11175,4,1,A1,2,46,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,42,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,42,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,42,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,43,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,43,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,44,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,44,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,44,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,46,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,46,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_ed40a5cb6d8516ea236f9635,4,1,A2,3,46,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,42,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,42,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,42,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,43,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,43,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,43,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,46,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,46,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_65532ec015bcdac5660bf184,4,1,A3,1,46,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,42,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,42,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,42,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,43,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,43,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,44,distance_150_minus_50,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,45,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,45,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,46,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,46,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_1f511e7414737e2ee9b3081d,4,2,A1,3,46,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,42,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,43,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,43,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,43,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,44,angle_45_minus_0,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,45,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,45,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,46,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,46,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_773426702f1c21a4c6e48ed3,4,2,A2,1,46,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,42,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,42,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,42,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,43,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,43,distance_150_minus_50,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,43,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,45,distance_150_minus_50,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,46,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,46,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_a75386d67e75529c96c29363,4,2,A3,2,46,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,42,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,42,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,42,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,43,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,43,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,43,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,44,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,44,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,44,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,45,distance_150_minus_50,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,46,angle_45_minus_0,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_5be8a8178869acf2fd392ec4,5,0,A1,1,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,42,angle_45_minus_0,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,43,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,43,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,43,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,44,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,44,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,44,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,45,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,45,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,45,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_6e2ead72cd9dbc69d6565965,5,0,A2,2,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,42,angle_45_minus_0,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,42,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,42,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,43,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,43,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,43,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,44,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,45,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,45,distance_150_minus_50,-0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,45,angle_by_distance_interaction,-1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,46,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,46,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_871635859f67d9a71834fe97,5,0,A3,3,46,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,42,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,42,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,42,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,43,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,43,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,43,angle_by_distance_interaction,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,44,angle_45_minus_0,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,44,distance_150_minus_50,0.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,44,angle_by_distance_interaction,2.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,45,angle_45_minus_0,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,45,distance_150_minus_50,0.5,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,45,angle_by_distance_interaction,1.0,1,condition_block_accuracy
paired_block_seed_contrast,pair_0274a528ad1503c9c724e849,5,1,A1,2,46,angle_45_minus_0,0.0,1,condition_block_accuracy
