relative_path,size_bytes,sha256
results/canonical_metrics/irm_invariant_risk/26_PREDICTED_CLASS_HISTOGRAMS.csv,1165,4153f0b792c1ceba2a83b9c2d7b665e0c9bd924fb70d07aa4b39ae702aaed72c
results/canonical_metrics/irm_invariant_risk/27_BOOTSTRAP_AND_SEED_SENSITIVITY.csv,1435,0c45405a15e18277be7a48bf4baf742ab30da0094d29629331d4c08a01fe0ab1
results/canonical_metrics/irm_invariant_risk/28_INVARIANCE_DIAGNOSTIC_CLASSIFICATION.md,88,690aeb65d8c6ca2a61b4140a5e0a2cdd44675b704f1530747d344ec8c4244a45
results/canonical_metrics/irm_invariant_risk/29_SCIENTIFIC_INTERPRETATION.md,1205,7ac8feff29d508163ddb4b3a2d772485891933f01a892ea0a433202c61162b43
results/canonical_metrics/irm_invariant_risk/30_LIMITATIONS_AND_NONCLAIMS.md,643,83ab225229f005fa349410e9c06375b90644128c9e2c52adc08ba6335e443a16
results/canonical_metrics/irm_invariant_risk/STATUS.md,361,950b897500dee635fbf5bf55acfa8d8c76a64534c3014ee89335c8345e7121a1
results/canonical_metrics/matched_target_assisted/09_PAIRED_COMPARISON.csv,21007,a294714dbb3e180466f6b1d2faa85e9cea3760e93513d34f2d752b6d697784f5
results/canonical_metrics/matched_target_assisted/10_UNIT_LEVEL_RESULTS.csv,84929,82e600717e0852054a5a8497157af0f2526e8e994bb6e262d7846b86821ff92f
results/canonical_metrics/matched_target_assisted/11_PER_CLASS_RESULTS.csv,133489,8dd0dbc73e4f7d06e6eeec958807b156bf1c2fed4f3469b1257c5eec8096a755
results/canonical_metrics/matched_target_assisted/13_SEED_AND_SPLIT_SENSITIVITY.md,18891,6914353cc8447a72c8d9cf12280f5563d8e9b1786133ff9aef857adad3bc8623
results/canonical_metrics/matched_target_assisted/14_HISTORICAL_REFERENCE_AND_NON_COMPARABILITY.md,2202,f2fb2229fc91a290fa6015f4b3ff43e97770580aa5cf716de77cf6f4bdf11e0f
results/canonical_metrics/matched_target_assisted/15_LIMITATIONS.md,6006,f195dfd8a4b321799814cc1f3132717a319addc6809bfae60b4cfd4dcead749c
results/canonical_metrics/matched_target_assisted/confusion_matrices/A0_MATCHED_SOURCE_ONLY_CONTROL_AGGREGATE_COUNTS.csv,358,f11b3cab4223a79e82977fced6cb7208dde8ce902de66e83eaf2b8e5d9fea1fa
results/canonical_metrics/matched_target_assisted/confusion_matrices/A0_MATCHED_SOURCE_ONLY_CONTROL_ROW_NORMALIZED.csv,1028,f5f0dbadc94eabe7433e56cdf0ca7a614155842c997de111141b4a729aa31563
results/canonical_metrics/matched_target_assisted/confusion_matrices/A1_MATCHED_TARGET_INFORMED_SELECTION_AGGREGATE_COUNTS.csv,363,674e14ad2b39f24e877dfedb9f5cc668e41ef7a1af01d751b001940fd577a63d
results/canonical_metrics/matched_target_assisted/confusion_matrices/A1_MATCHED_TARGET_INFORMED_SELECTION_ROW_NORMALIZED.csv,1090,26f8e9fef2c91e06bb3803f620aaccdcb9c2634277c770f38ff1a73e7e7cb7bb
results/canonical_metrics/matched_target_assisted/confusion_matrices/A2_FINAL_SELECTED_AGGREGATE_COUNTS.csv,303,c1c1eb3bde7038c968544dd8cc6d545f693d49486a451c9f2d547a25f864c620
results/canonical_metrics/matched_target_assisted/confusion_matrices/A2_FINAL_SELECTED_ROW_NORMALIZED.csv,1202,6ee4931ead210e0bf91482275b2d024c32268b058c0e786eeff047bdc4351804
results/canonical_metrics/matched_target_assisted/confusion_matrices/A2_LINEAR_PROBE_SELECTED_AGGREGATE_COUNTS.csv,303,c1c1eb3bde7038c968544dd8cc6d545f693d49486a451c9f2d547a25f864c620
results/canonical_metrics/matched_target_assisted/confusion_matrices/A2_LINEAR_PROBE_SELECTED_ROW_NORMALIZED.csv,1202,6ee4931ead210e0bf91482275b2d024c32268b058c0e786eeff047bdc4351804
results/canonical_metrics/matched_target_assisted/confusion_matrices/A2_PROTOTYPE_BLEND_SELECTED_AGGREGATE_COUNTS.csv,365,fe5984f70105586cfaafe997500823680ab61aaf3b1260bbd1a792ac6c8d25a6
results/canonical_metrics/matched_target_assisted/confusion_matrices/A2_PROTOTYPE_BLEND_SELECTED_ROW_NORMALIZED.csv,1161,7bcf96abef3f7781794542d2bcc2d0780d7870c671f436150b481336d0a30dba
results/canonical_metrics/matched_target_assisted/confusion_matrices/CONFUSION_INDEX.csv,1956,f1e5a13c5aad7b1cbf42591d5daf64741f78eb83d12cc296d7a0c61d5f569130
results/canonical_metrics/matched_target_assisted/README.md,686,812412ea3d388f771521e79d9f52733b9034f795ede0e72c7db06642ee566c85
results/canonical_metrics/openems_redesign/confirmed_redesign.json,6031,379a9953dbee25d39f9a096db78426c406b701baf4ed659af1b0656bfba81a1c
results/canonical_metrics/openems_redesign/r2_baseline_gate.json,897,7478b856ef56beb0187e98401502560348488f736c3e8a5bd1bdde8fc1bbb7e9
results/canonical_metrics/openems_redesign/ranking_confirm.json,6731,286cbb42ec7e6e32cf4b16954d9e4fb00d521ef240d39c217fffb2345c902274
results/canonical_metrics/openems_redesign/README.md,1118,c5995f0c346cec0ed5e27eca8c57af9231a2793cf4010b82fc476fba6fd3fd70
results/canonical_metrics/p4_encoder_finetuning/00_EXECUTED_CODE_MANIFEST.csv,2558,9194cf526f59fdd04cda3940ea02b6f2af35dc0b8b37aded123e64efb3062a91
results/canonical_metrics/p4_encoder_finetuning/01_EXACT_CONFIGURATION.json,2455,3aba3a7ee9667135d61ea4f54501f104c58f10bfb71c78dac00801b6213f502a
results/canonical_metrics/p4_encoder_finetuning/03_PREREGISTRATION_BINDING.json,11609,6742133acf8cb0b1692bcee19e7cc6bfc508d820168f6c6806aadb4652028a38
results/canonical_metrics/p4_encoder_finetuning/04_SOURCE_SELECTION_BINDING.json,898,9ca3008ed4aae9c33b71768a37b769b040a2db7fce34854646f57191d8593ad1
results/canonical_metrics/p4_encoder_finetuning/05_SOURCE_SELECTION_UNIT_RESULTS.csv,421468,453a846da13394be9db78ca887bd6c4b0eda4557f491209c1e9815df2a0a05a5
results/canonical_metrics/p4_encoder_finetuning/06_SOURCE_SELECTION_SUMMARY.csv,6542,ce9d30305eef6bb85232590faed3879ddba364e882de85cba6bc3ea103424046
results/canonical_metrics/p4_encoder_finetuning/07_SOURCE_SELECTED_CONFIG.json,1289,721d82e7309ac12b7599da13bdcf33cdf347f5ea55fac43b744361f9c6badf8d
results/canonical_metrics/p4_encoder_finetuning/08_SOURCE_SELECTION_REPORT.md,429,6f94ea43d0440a631de3e7d2607beda7b54c41dd5937ee8a2cd84010c579d00e
results/canonical_metrics/p4_encoder_finetuning/09_INHERITED_ARTIFACT_BINDING.json,2633,9d70c1b97bbf5a6d1fbc628dc8c9b2ef6718b2449afcca26733d2edf81179095
results/canonical_metrics/p4_encoder_finetuning/10_PARAMETER_MASK_MANIFEST.csv,1052,e2bcd83dfb3b4148508591aaca835cd8ca4592865af002b9ba55e236be587f1b
results/canonical_metrics/p4_encoder_finetuning/11_SUPPORT_MANIFEST_VALIDATION.csv,11535,061d56efaa57fcb889a9043c31840a5dfa64330dacf39a10ac9c176b1b11b3cf
results/canonical_metrics/p4_encoder_finetuning/12_PREEXECUTION_VALIDITY_AUDIT.csv,1299,452b89d292b5277ab1cdb189889d29c6f2a8bde4f6b419c9373392a02887090b
results/canonical_metrics/p4_encoder_finetuning/13_DETERMINISM_PROBE.json,369,670a9b24c0f5d4786cb9a8a2da8d5f7c8144fab90800c992d6f259dd33518490
results/canonical_metrics/p4_encoder_finetuning/14_FINETUNING_DIAGNOSTICS.csv,2063319,2a94ab74681e3ad72aac99171675193a6ab88a0b39ddc62118f04430df19224a
results/canonical_metrics/p4_encoder_finetuning/15_PREDICTION_FREEZE_MANIFEST.csv,289907,1663befbab808532cd05542b55ae28b583cb16397f0508298d07c64c69700a11
results/canonical_metrics/p4_encoder_finetuning/15A_PREDICTION_BUNDLE_BINDING.json,841,9b1bcadc008926502e43c00cf39dfe688e9012e4a3107abc4a14feb6355d5ea6
results/canonical_metrics/p4_encoder_finetuning/16_QUERY_LABEL_ACCESS_AUDIT.csv,309131,1ad4cdbe2d6bdf01e8e98d8943726292e83463779d68cdcffa4e579addd0d6b7
results/canonical_metrics/p4_encoder_finetuning/16A_ANALYSIS_RECOVERY_AUDIT.json,1297,0047d4083806c5c1991e705a7b5335968246b219d9da5e1b3dc5d719ef2f135f
results/canonical_metrics/p4_encoder_finetuning/17_PER_RUN_METRICS.csv,231548,29cb0257cb9c795352d5cc86132ff20a93b37193f1059456e42e6b6e08fd2379
results/canonical_metrics/p4_encoder_finetuning/18_PRIMARY_RESULTS.csv,4469,44e32e18963c6433c9208f30553c843d55259c04f14c51bf8a6c8537456a5ebb
results/canonical_metrics/p4_encoder_finetuning/19_PAIRED_BOOTSTRAP.csv,2266,43eb98ab3e709c53495f47b6203d378edb93d5b065f2aa8b7461e73f9f3aa4fd
results/canonical_metrics/p4_encoder_finetuning/20_SUPPORT_VS_QUERY.csv,1378,e6fa65c019537c7ab79482ba9345679b82636c187b378151a02a8caa0345a76b
results/canonical_metrics/p4_encoder_finetuning/21_PER_CLASS.csv,5789,093049417914b2cf66688ea10a317459a4e670fde6e58acca41207a59662d59a
results/canonical_metrics/p4_encoder_finetuning/22_CONDITION_RESULTS.csv,5467,3b30c9ff6a934c5f1c159d442a8ae6fad7c1851223ed7a74f006e17e6490f1de
results/canonical_metrics/p4_encoder_finetuning/23_BLOCK_RESULTS.csv,41928,4c3b51809b97a09868f01281498f365146e0417f2f2ebd77146fc88509aa2717
results/canonical_metrics/p4_encoder_finetuning/24_CONFUSION_MATRICES.csv,33343,6dd21f2bc3bbf5c2f67dc48d4ec0d5efa1e336a29657e165b0e8dee48240ec8b
results/canonical_metrics/p4_encoder_finetuning/25_REPRESENTATION_DIAGNOSTICS.csv,13486,82f57cb035d4a1d621af0595cf909a2381d4cfefeac71fe7e4387d7013c45a66
results/canonical_metrics/p4_encoder_finetuning/26_SOURCE_RETENTION.csv,3972,0cc2d870794d941431b7604be68a2e8343b74e000c2d1217a2a90688309754f1
results/canonical_metrics/p4_encoder_finetuning/27_BOOTSTRAP_BINDING.json,792,8bb76572574c36c47af85663eee5baf6718ef50824f9473ca1a6c813d8eef8ae
results/canonical_metrics/p4_encoder_finetuning/28_SCIENTIFIC_INTERPRETATION.md,724,649e254245308dbce94c0a303fb8147e47307ac653c2b4a28a40efeaf60a6d6f
results/canonical_metrics/p4_encoder_finetuning/29_THESIS_READY_CONCLUSION.md,1109,61c765d849eaf3a0ad3c06c7c8202a77b8a625a550e53be0ae66a98dd801ca02
results/canonical_metrics/p4_encoder_finetuning/30_LIMITATIONS.md,692,939674108377a65107f6e9276bb7b2f16e92b30e42d59b7c3fd04ec7c863469d
results/canonical_metrics/p4_encoder_finetuning/32_FINAL_STATUS.json,23199,53449f1ca6db0bd0b82c58cada5a84a4f7369546f66db7364d0a097f7b55e927
results/canonical_metrics/p4_encoder_finetuning/bootstrap_samples.npz,1940587,74bd5e265568aa1a0e6661082d17af202584c5edd764405f45b6d76febbe8a90
results/canonical_metrics/p4_encoder_finetuning/figures/p4_encoder_finetuning_main.pdf,20874,e193b3ca4a60c56ecb15d67101b3f309f3b67bb69d6289d71e7a17348b780edb
results/canonical_metrics/p4_encoder_finetuning/figures/p4_encoder_finetuning_main.png,132723,8605d84656c33fbf308b0f03297c6f773de5753d487b39b3308e38ee0e729912
results/canonical_metrics/p4_encoder_finetuning/figures/p4_encoder_finetuning_support_query.pdf,17533,929f2cbbeaf3967c78f688c86f6e7497ed8a882c39d0d5d04c91d5a30ff67574
results/canonical_metrics/p4_encoder_finetuning/figures/p4_encoder_finetuning_support_query.png,135743,a7df0b6421180e10581e61ecbe9a019bfc72c5135a35368f2a4d4282216d8c46
results/canonical_metrics/p4_encoder_finetuning/finetuned_predictions.npz,104610,ff456dc2b453f54fa026cf1cc65f948a9df07571734cb0590f9f9a7701d12b9c
results/canonical_metrics/p4_encoder_finetuning/README.md,1043,62f3d550ae0491a61f2b9a5e9a4078c21d1a4d29bfcd99e0f0ebd57a41d78049
results/canonical_metrics/p4_encoder_finetuning/representative_query_embeddings_float16.npz,14450383,1f6a093c790ff997ad483d497504be14d9ba470195e2b341a4d588ee541fae55
results/canonical_metrics/p4_factor_aware_few_shot/00_EXECUTIVE_SUMMARY.md,1383,944e6f9d53c8ad31c455ab988a9f3b0196a77050e64ecb08f71c8e1c4423f1bd
results/canonical_metrics/p4_factor_aware_few_shot/02_HISTORICAL_FEW_SHOT_BINDING.json,7944,31c40b0c3ae78784c374e606b31f84edf3fd49a9ea4b93d1a5f2c8f414f4c638
results/canonical_metrics/p4_factor_aware_few_shot/03_HISTORICAL_SUPPORT_QUERY_DEPENDENCE_AUDIT.csv,62767,b3181e982e05f3a74147071aefbadd5b6bb71bc34150f86db6f66854be1cdb21
results/canonical_metrics/p4_factor_aware_few_shot/04_PREREGISTERED_PROTOCOL.md,2513,292313185c8ce8da97f96eb14c7e6f68b84cf6c20b409f5e5c498114e6db0f64
results/canonical_metrics/p4_factor_aware_few_shot/05_P4_STRUCTURE_AUDIT.csv,3191,5f1f464dc39e5f403a80ed9f46442f01b5944a5819e41769379f8e88b0cceab8
results/canonical_metrics/p4_factor_aware_few_shot/06_OUTER_QUERY_FOLD_MANIFEST.csv,5156,5407a8d436dae096a722f30d0274f44409ff3e894d3f0d602aae43a88bd2618c
results/canonical_metrics/p4_factor_aware_few_shot/07_SUPPORT_SELECTION_MANIFEST.csv,165036,467ba805b7cce34a3de3b5db1a981081905638d71230076450d3b7aa9e4e96e6
results/canonical_metrics/p4_factor_aware_few_shot/08_FACTOR_COVERAGE_SCORES.csv,15655,eac9f3e26afd60f8c591779e5538f4e83c5ad361a3822afe78f017ad40e48092
results/canonical_metrics/p4_factor_aware_few_shot/09_LEAKAGE_AND_QUERY_LABEL_GATES.csv,1770,adf8d384a5c999207521dbca7447f1583915500a5045cea795c1502c86670766
results/canonical_metrics/p4_factor_aware_few_shot/10_RUN_AND_EPISODE_REGISTER.csv,375104,70f6274a32d4eac0bf7600142ea8d3355c5ded52829967dcf91e393875977903
results/canonical_metrics/p4_factor_aware_few_shot/11_SUPPORT_ADAPTATION_VALIDITY.csv,757745,375470384dbd8ea18eb55395fd853c38157c0f1eb0dd7bcbaa83e38c3805e712
results/canonical_metrics/p4_factor_aware_few_shot/12_PER_EPISODE_METRICS.csv,323953,a74ef6868a54f8c1a4791321158f82859d5b754ba7139fbe9f2cf7a2a7404fa1
results/canonical_metrics/p4_factor_aware_few_shot/13_OUT_OF_FOLD_BLOCK_METRICS.csv,192404,5aacc33a7c8bea5d92ac9a3fcf6be59f2a1db280661d5171b99d100895797315
results/canonical_metrics/p4_factor_aware_few_shot/14_PRIMARY_PAIRED_CONTRAST.csv,3270,5885d92b5f6376c7a824ea961cb255167c125db4b35d7aeeb93de30f6000fd37
results/canonical_metrics/p4_factor_aware_few_shot/15_SECONDARY_STRATEGY_CONTRASTS.csv,19406,a8a1e843cbbc0b22fe699cad098390efdda741f018f3cacdf43e5c90e210865b
results/canonical_metrics/p4_factor_aware_few_shot/16_PER_CLASS_RESULTS.csv,397375,0d78d43be01602d96b4cdc948cc2af92a467682ce26a64b74d63d37f245b22e1
results/canonical_metrics/p4_factor_aware_few_shot/17_PREDICTED_CLASS_HISTOGRAMS.csv,182959,fec260bad3d00735dd2e063489b634443e46689fb485c3501ef529072573ac34
results/canonical_metrics/p4_factor_aware_few_shot/18_FACTOR_COVERAGE_RESPONSE.csv,58002,194a92b73fff2954f13542d937c22b5ffe7595750f8c2c36af8bc473943994ef
results/canonical_metrics/p4_factor_aware_few_shot/19_BOOTSTRAP_AND_SEED_SENSITIVITY.csv,8717,8e62ef22975d3c9d6dc6ee8f925c3277c892f4b6659a22e5e0c1f7ffbd437a2d
results/canonical_metrics/p4_factor_aware_few_shot/20_SCIENTIFIC_INTERPRETATION.md,958,199ccf906d2d42d78e253d9ade9ab0a3ef2be2111df56f58d1cfdf1a9d720915
results/canonical_metrics/p4_factor_aware_few_shot/21_LIMITATIONS_AND_NONCLAIMS.md,814,bf43dab83fe3ca4c8cae4bfe43dd41031f27fc12d42282651e35f8336f6985e7
results/canonical_metrics/p4_factor_aware_few_shot/STATUS.md,404,d0201e39f8f4cae50cf59238401e8756e0acc70018f1999759b702b9d48fabe5
results/canonical_metrics/p4_large_calibration_curve/00_EXECUTED_CODE_MANIFEST.csv,2193,75e88f293096feeeaa0e84d1e97ae951db264047bb1d46dc240d957734d76156
results/canonical_metrics/p4_large_calibration_curve/01_EXACT_CONFIGURATION.json,2945,2cf1fa5e4da7a53f4fd73b81c2b7ca0279378edb366ab42706e488e525fc2900
results/canonical_metrics/p4_large_calibration_curve/03_PREREGISTRATION_BINDING.json,323,fa3e11f1861fd983e54de5c10b5a39b04bb2252358f49e357f236dae65a28b0f
results/canonical_metrics/p4_large_calibration_curve/04_PRIOR_P4_EXPERIMENT_BINDING.json,1392,b221cba2a274e835736275501a7dbb2355b13a66497b573831307424cf6d4488
results/canonical_metrics/p4_large_calibration_curve/05_P4_STRUCTURE_AUDIT.csv,5353,1df7b28717ddfa96cca3e5c5f68a004ede914725f6422cecb0076ba313f85d2f
results/canonical_metrics/p4_large_calibration_curve/05A_EXACT_SIGNAL_DUPLICATION_AUDIT.json,206,b393e956178f0a1f56e77b3b31ca0b129799ba9d18d96c50f3795e56685fd425
results/canonical_metrics/p4_large_calibration_curve/06_OUTER_QUERY_FOLD_MANIFEST.csv,5346,81b86e65bce6ff35e04b0b6a3fe2310fa5a65173e9d86c6693d40ec9e22c0482
results/canonical_metrics/p4_large_calibration_curve/07_SUPPORT_SELECTION_MANIFEST.csv,4293732,47eacce86bbe1426e780beb9949125130c8348430d4711039f9c6099aaf6eae3
results/canonical_metrics/p4_large_calibration_curve/08_SUPPORT_COVERAGE_MANIFEST.csv,39569,3ef6c58c207668da2395a851996dd69fadff39da00fc7a9b20eaf80d0ffcc1c6
results/canonical_metrics/p4_large_calibration_curve/08A_SUPPORT_PLAN_VALIDATION.csv,25265,b274ec4db866e574dcb321a703057101690dfa632b3fc5bc538c4e1049ec31c8
results/canonical_metrics/p4_large_calibration_curve/09_LEAKAGE_AND_VALIDITY_AUDIT.csv,1601,f683fdd6f32d48aa9a667c3fe4d2deb73738157aaf41b1fd5e873b03b5e9b71f
results/canonical_metrics/p4_large_calibration_curve/10_PREDICTION_FREEZE_MANIFEST.csv,421104,3d9098702e7691a91c0331210e721768d8328c48406169b907c4d12e0c917fbf
results/canonical_metrics/p4_large_calibration_curve/10A_PREDICTION_BUNDLE_BINDING.json,396,fd9247632c84e858c0f84f6204e5f4b74b78cef66b183a804431468aa765468f
results/canonical_metrics/p4_large_calibration_curve/10B_QUERY_LABEL_ACCESS_AUDIT.csv,551719,e7e79269848ddc6d50a4bc17e1d2f749c2f53bc6513d6f351bc6f714c1d66bad
results/canonical_metrics/p4_large_calibration_curve/10C_FROZEN_MODEL_INTEGRITY.csv,1513,f0b360b27162abbe4ce6b0e6be58bbfc970a939074f373f7103f2b08b48c3936
results/canonical_metrics/p4_large_calibration_curve/10D_QUERY_TRUTH_BINDING.json,375,e30d54883b08ad5ac596fe655da893d2797b4ea66e1b6392a8800166073ef465
results/canonical_metrics/p4_large_calibration_curve/11_PER_RUN_METRICS.csv,251473,310ff6737b2bd24ae60524df23a0eb6616ab5e61511f8ba2bca27aa268c744e8
results/canonical_metrics/p4_large_calibration_curve/12_AGGREGATE_METRICS.csv,5206,a536737762113aad6f171bf728a280010b15af1ccdbbe7b66271953952d1067d
results/canonical_metrics/p4_large_calibration_curve/13_UNCERTAINTY_TABLE.csv,9139,bb5e57affb93eaf620715ab4ef20077f33f79e2bfaaa4c123ac568b6077ac481
results/canonical_metrics/p4_large_calibration_curve/13A_BOOTSTRAP_BINDING.json,665,8208e95f1c30b18a4e28fa7e618e0724453f72344434fa85ca14a45e49f9eaf7
results/canonical_metrics/p4_large_calibration_curve/14_PER_CLASS_METRICS.csv,14300,942258735d1fdea58bc37d2980d3660c1c8132c64d40afa30d0021e27ff62d0f
results/canonical_metrics/p4_large_calibration_curve/15_CALIBRATION_CURVE.csv,5206,a536737762113aad6f171bf728a280010b15af1ccdbbe7b66271953952d1067d
results/canonical_metrics/p4_large_calibration_curve/16_INCREMENTAL_GAINS.csv,1662,ed7103ec3a0645cef79f171f92c3321cfbd7c8204b0afbbee00bda42eeedc382
results/canonical_metrics/p4_large_calibration_curve/17_SUPPORT_COVERAGE_SUMMARY.csv,733,eb7723b23a4c8b126b6e6c4bbfe2c34d1e3ba988cd27d03d65ddf99cdf56e0b4
results/canonical_metrics/p4_large_calibration_curve/18_CONDITION_STRATIFIED_METRICS.csv,6094,e07ea47cd73dff0a602c8cacb11103e9ef66c48424ca986d90a243b69a022f72
results/canonical_metrics/p4_large_calibration_curve/19_CONFUSION_MATRICES.csv,18009,d412ca0b52f55b14670eb4c8779e8ab26ded021de7b7649872381456ca563bd3
results/canonical_metrics/p4_large_calibration_curve/20_SUPPORT_SELECTION_VARIANCE.csv,1399,778ca06d95165a5a0b4fbcb6071b3cd86290464998e51a196e530c1eee85f732
results/canonical_metrics/p4_large_calibration_curve/21_SCIENTIFIC_INTERPRETATION.md,1604,05b6e3bc3be4012b3f2a3e6921bd7ebaa87b3a1d63951b2a82757c6657cf10ec
results/canonical_metrics/p4_large_calibration_curve/22_LIMITATIONS.md,1467,e569094ccc803c5e29300666c9213b5c1fcd15c9a094d83a693ec8022a8b8a44
results/canonical_metrics/p4_large_calibration_curve/24_FINAL_STATUS.json,15123,5296258305b5d7ad66c12f0ef1c3bfa2c75ac303a08c297c3d759c17db6e83f1
results/canonical_metrics/p4_large_calibration_curve/bootstrap_samples.npz,1639072,d8ee6b00a2c2173f318a3d618c709401aabb722c09aede4b5ee9d7a3cc449cd8
results/canonical_metrics/p4_large_calibration_curve/figures/incremental_macro_f1_gain.png,93042,b4fc63167620c6b00fc4576ec6a692ef23d1341076ca5085d6cf728f5804f557
results/canonical_metrics/p4_large_calibration_curve/figures/p4_accuracy_calibration_curve.pdf,20479,46e007d130b3837121922d798712cf24ce19152d2f62a8bc897731873b19fe92
results/canonical_metrics/p4_large_calibration_curve/figures/p4_accuracy_calibration_curve.png,151217,e4c6ecd064f5edd1383d0372a46212ff9e8d63fa45c655ea1184d239f26240f1
results/canonical_metrics/p4_large_calibration_curve/figures/p4_macro_f1_calibration_curve.pdf,20619,3964fe67ed4a82e68f36e316b5c5ec46803e029c9773a427ec0e686dbc677b34
results/canonical_metrics/p4_large_calibration_curve/figures/p4_macro_f1_calibration_curve.png,149100,048cf99752e1da9c4af93c94269f40393b893fba5065fc516ae3c2489758f9e0
results/canonical_metrics/p4_large_calibration_curve/figures/support_condition_coverage.png,184964,7abb054a8eeea19ebc319c3231ce0774d32453e7fe49dabb99d78874c48ad3ae
results/canonical_metrics/p4_large_calibration_curve/per_run_predictions.npz,158667,c707f86962d5b0aa6eb98b8250bad595bebab8e6500063dc7d86d5e3e636a086
results/canonical_metrics/p4_large_calibration_curve/query_truth_int64.npy,25328,fa333e10fe43b7382eba4248417a4533ce88643fb5f7161282c0152e4f505b54
results/canonical_metrics/p4_large_calibration_curve/README.md,5861,dd0eb1e2a456479c2b22f242b6259f9d62b9c58e15683b2c117c26267d442b40
results/canonical_metrics/p4_trainable_linear_readout/00_EXECUTED_CODE_MANIFEST.csv,2337,02abcbef2c59f830a3c3d4282a8f7ff5b8009c5ffc0b45e04f1eec0ffab1b924
results/canonical_metrics/p4_trainable_linear_readout/01_EXACT_CONFIGURATION.json,1996,1a7f187ce72a470206592a59f271813a9264e48c1147c8d7a6e5b05d76937d2f
results/canonical_metrics/p4_trainable_linear_readout/03_PREREGISTRATION_BINDING.json,10124,5744187f351711ab26f6e26726534949747f7590729aa6ae436842243ef3064f
results/canonical_metrics/p4_trainable_linear_readout/04_INHERITED_ARTIFACT_BINDING.json,20266,1d62a5d689ebf2630e0ee5bd8360db36ddf4adf94f935664302e5e7a933bcdf2
results/canonical_metrics/p4_trainable_linear_readout/05_SOURCE_REGULARIZATION_FREEZE.json,2079,a12acb81a334c0d3d72ae19a310b1acbf59d404aa9415a909cadc236929b6447
results/canonical_metrics/p4_trainable_linear_readout/06_SUPPORT_MANIFEST_VALIDATION.csv,25635,395c635a1f22109b8f21c896a11a7ae9b42d89b560063a80cda6e43f1f6dc2f0
results/canonical_metrics/p4_trainable_linear_readout/07_PREEXECUTION_VALIDITY_AUDIT.csv,1180,763a943370c995a4753fedd4a2927085f3de9b3b427674a5793325c745bff1fe
results/canonical_metrics/p4_trainable_linear_readout/08_LINEAR_FIT_DIAGNOSTICS.csv,1030700,234ff6f90e8141abbde4382002715e25b4dc2879c66c3f9dbe98f8646a5395bc
results/canonical_metrics/p4_trainable_linear_readout/09_PREDICTION_FREEZE_MANIFEST.csv,418404,5036a5b3ff1dbc61cd40502dc4c0c4b227b713853536efb62badabc2e019c8aa
results/canonical_metrics/p4_trainable_linear_readout/09A_LINEAR_PREDICTION_BUNDLE_BINDING.json,403,621c87d99889e018ca8cce1a869ab18cd6d7a80830cd2583e7470e1ca49aab99
results/canonical_metrics/p4_trainable_linear_readout/10_QUERY_LABEL_ACCESS_AUDIT.csv,323707,45a15c22f92cc9e6e2e9c715351f2b89b5703519b3f5bffa65a33f7268dca563
results/canonical_metrics/p4_trainable_linear_readout/11_FROZEN_MODEL_INTEGRITY.csv,1563,7b442df01bf971a665dc9d8862183bad62c0430198bc88e72a17e603e5fd1631
results/canonical_metrics/p4_trainable_linear_readout/12_PER_RUN_METRICS.csv,328875,e55c69ffd551f2fa2a1417e73c45e36ebdf192356f4f8650770058e0966df91f
results/canonical_metrics/p4_trainable_linear_readout/13_PRIMARY_RESULTS.csv,6403,c0d96b336bf66aa52d8cb87966f3e0104bda678e320cb3a3d0ae95be6456335a
results/canonical_metrics/p4_trainable_linear_readout/14_PAIRED_UNCERTAINTY.csv,5275,0e3facb6cb2a22dab9c5dc301fdf187b84601fb42080eea1d57d164d78556809
results/canonical_metrics/p4_trainable_linear_readout/15_PER_CLASS_COMPARISON.csv,10555,8b915ce240dfe695bc5e21393210165e9bf0fc5f15b06afea048d0d5c14cc1ea
results/canonical_metrics/p4_trainable_linear_readout/16_CONDITION_COMPARISON.csv,2977,637e9a04a2625a625af2c47ffd2249e16d5f4c62b9da4b512f5aba90033bcaa4
results/canonical_metrics/p4_trainable_linear_readout/17_BLOCK_COMPARISON.csv,14992,486338cf9f37791cda660e2566b8d55d32e46078adf61fde2ed8a98fd7207cae
results/canonical_metrics/p4_trainable_linear_readout/18_CONFUSION_MATRICES.csv,28396,43c04cf00e43b932017a16c10f337e2d80a1fd72e52abc6a6b1294de8c1380ed
results/canonical_metrics/p4_trainable_linear_readout/19_TRAIN_VS_QUERY.csv,1830,7d68b504f06a5863e3fc2b44f6a50011df0f1f7279535424a985e513cf9861f6
results/canonical_metrics/p4_trainable_linear_readout/20_LABEL_BUDGET_RESPONSE.csv,757,ccde526f5b5c882b3a9b0d6c05ec20fc9692554eba65b8cd77106119ac058fd8
results/canonical_metrics/p4_trainable_linear_readout/21_BOOTSTRAP_BINDING.json,802,b1136b3afb27c581b1cf10a6e4312f20378f10f1c59e59fcda4221a141bc0e4c
results/canonical_metrics/p4_trainable_linear_readout/22_SCIENTIFIC_INTERPRETATION.md,1184,215914e2e5c05faacb60bca252f601a2add48e2f50090681e9d71763c7924389
results/canonical_metrics/p4_trainable_linear_readout/23_LIMITATIONS.md,646,b8605f1f5b4e02591a88beb2dd53a83504df2d7c7695cf3e8a416c6a14294277
