pair_id,level_a,level_b,signal_position,conditional_frequency_ghz,cell_mean_db,additive_prediction_db,interaction_db
surface_x_position,A3,P3,152,6.6285714286,-55.1487195035,-56.8133435094,1.66462400591
surface_x_position,A3,P3,153,6.6392857143,-55.4367786583,-57.0378445975,1.60106593921
surface_x_position,A3,P3,154,6.6500000000,-55.9023134646,-57.3136679774,1.41135451274
surface_x_position,A3,P3,155,6.6607142857,-55.858976799,-57.4618989157,1.60292211665
surface_x_position,A3,P3,156,6.6714285714,-55.4390766374,-57.3138545502,1.87477791279
surface_x_position,A3,P3,157,6.6821428571,-55.0073739779,-57.2097473952,2.20237341737
surface_x_position,A3,P3,158,6.6928571429,-55.1017440967,-57.412964918,2.31122082127
surface_x_position,A3,P3,159,6.7035714286,-55.7046383444,-58.0008616965,2.29622335206
surface_x_position,A3,P3,160,6.7142857143,-56.0344219589,-58.3909280699,2.356506111
surface_x_position,A3,P3,161,6.7250000000,-56.3180928142,-58.7742826883,2.45618987417
surface_x_position,A3,P3,162,6.7357142857,-56.2308949068,-58.8741457939,2.64325088708
surface_x_position,A3,P3,163,6.7464285714,-55.9151239575,-58.7191002668,2.80397630922
surface_x_position,A3,P3,164,6.7571428571,-55.9750718875,-58.6607457642,2.6856738767
surface_x_position,A3,P3,165,6.7678571429,-56.5394637935,-58.9735008932,2.4340370997
surface_x_position,A3,P3,166,6.7785714286,-57.4165270622,-59.3867283176,1.97020125536
surface_x_position,A3,P3,167,6.7892857143,-58.3112519367,-59.7746289095,1.46337697283
surface_x_position,A3,P3,168,6.8000000000,-59.3996873902,-60.3708519199,0.971164529712
surface_x_position,A3,P3,169,6.8107142857,-60.5872692172,-61.1054229904,0.518153773148
surface_x_position,A3,P3,170,6.8214285714,-61.8191739866,-61.7890552238,-0.0301187627526
surface_x_position,A3,P3,171,6.8321428571,-62.9595811008,-62.4091827617,-0.550398339051
surface_x_position,A3,P3,172,6.8428571429,-64.2741471879,-63.1231143169,-1.15103287103
surface_x_position,A3,P3,173,6.8535714286,-65.2134445949,-63.6968126885,-1.51663190638
surface_x_position,A3,P3,174,6.8642857143,-65.653469893,-64.0591993101,-1.59427058292
surface_x_position,A3,P3,175,6.8750000000,-65.5026721407,-64.000598078,-1.50207406265
surface_x_position,A3,P3,176,6.8857142857,-64.538716078,-63.5292849537,-1.00943112429
surface_x_position,A3,P3,177,6.8964285714,-63.5083809976,-62.9475968017,-0.560784195933
surface_x_position,A3,P3,178,6.9071428571,-62.3764896375,-62.2087239088,-0.167765728759
surface_x_position,A3,P3,179,6.9178571429,-61.2717143169,-61.7045691458,0.432854828847
surface_x_position,A3,P3,180,6.9285714286,-60.2699250291,-61.1706248301,0.900699800995
surface_x_position,A3,P3,181,6.9392857143,-59.284066834,-60.7685271613,1.48446032728
surface_x_position,A3,P3,182,6.9500000000,-58.5574504755,-60.592898409,2.03544793353
surface_x_position,A3,P3,183,6.9607142857,-58.3545803288,-60.6347111849,2.28013085604
surface_x_position,A3,P3,184,6.9714285714,-58.5731627029,-60.7595347892,2.18637208632
surface_x_position,A3,P3,185,6.9821428571,-58.9661195096,-60.8067776154,1.84065810581
surface_x_position,A3,P3,186,6.9928571429,-59.6148113915,-60.904222443,1.28941105149
surface_x_position,A3,P3,187,7.0035714286,-60.3810407535,-61.0903500678,0.709309314233
surface_x_position,A3,P3,188,7.0142857143,-61.3156067858,-61.3539279321,0.0383211463169
surface_x_position,A3,P3,189,7.0250000000,-62.2387943167,-61.6954800825,-0.543314234252
surface_x_position,A3,P3,190,7.0357142857,-62.6770583514,-61.9104774964,-0.766580854963
surface_x_position,A3,P3,191,7.0464285714,-62.4938384268,-61.7467725314,-0.747065895436
surface_x_position,A3,P3,192,7.0571428571,-61.5291667851,-61.2361869934,-0.29297979168
surface_x_position,A3,P3,193,7.0678571429,-60.4295211583,-60.8155092785,0.385988120247
surface_x_position,A3,P3,194,7.0785714286,-59.5962384805,-60.4301361539,0.833897673346
surface_x_position,A3,P3,195,7.0892857143,-58.5005838585,-59.9885534319,1.48796957342
surface_x_position,A3,P3,196,7.1000000000,-57.3632724737,-59.5727045494,2.20943207569
surface_x_position,A3,P3,197,7.1107142857,-56.9361200931,-59.3964574002,2.46033730706
surface_x_position,A3,P3,198,7.1214285714,-57.0065143455,-59.3581088082,2.35159446267
surface_x_position,A3,P3,199,7.1321428571,-57.2260012571,-59.2918991756,2.06589791843
surface_x_position,A3,P3,200,7.1428571429,-57.2109917624,-59.1619680904,1.95097632807
surface_x_position,A3,P3,201,7.1535714286,-57.5772926469,-59.1193529554,1.54206030853
surface_x_position,A3,P3,202,7.1642857143,-57.6629218822,-58.9602519844,1.29733010218
surface_x_position,A3,P3,203,7.1750000000,-57.8138387445,-58.9025279906,1.08868924606
surface_x_position,A3,P3,204,7.1857142857,-57.7555499064,-58.5834472426,0.827897336139
surface_x_position,A3,P3,205,7.1964285714,-57.7671075144,-58.371142051,0.604034536615
surface_x_position,A3,P3,206,7.2071428571,-57.9088959186,-58.3056916261,0.396795707494
surface_x_position,A3,P3,207,7.2178571429,-58.8020196789,-58.6036435895,-0.198376089467
surface_x_position,A3,P3,208,7.2285714286,-60.0033655793,-59.0292589613,-0.974106618006
surface_x_position,A3,P3,209,7.2392857143,-61.4593319823,-59.7059129132,-1.75341906903
surface_x_position,A3,P3,210,7.2500000000,-62.5798635002,-60.0883907058,-2.49147279445
surface_x_position,A3,P3,211,7.2607142857,-63.3820811478,-60.2349939163,-3.14708723153
surface_x_position,A3,P3,212,7.2714285714,-63.6705624131,-60.3972867738,-3.27327563938
surface_x_position,A3,P3,213,7.2821428571,-63.1799358761,-60.2732293696,-2.90670650658
surface_x_position,A3,P3,214,7.2928571429,-62.571344483,-60.1866430717,-2.38470141132
surface_x_position,A3,P3,215,7.3035714286,-61.872645287,-59.854981977,-2.01766331002
surface_x_position,A3,P3,216,7.3142857143,-60.9287672663,-59.3481978415,-1.5805694248
surface_x_position,A3,P3,217,7.3250000000,-59.9868664716,-58.7675920599,-1.21927441172
surface_x_position,A3,P3,218,7.3357142857,-59.1182251596,-58.2050337895,-0.91319137013
surface_x_position,A3,P3,219,7.3464285714,-58.4463934757,-57.724312368,-0.722081107679
surface_x_position,A3,P3,220,7.3571428571,-58.1697432337,-57.3453885163,-0.824354717407
surface_x_position,A3,P3,221,7.3678571429,-58.6356184227,-57.4134475713,-1.22217085148
surface_x_position,A3,P3,222,7.3785714286,-59.1447664066,-57.4667660175,-1.6780003891
surface_x_position,A3,P3,223,7.3892857143,-59.8083559514,-57.4440270262,-2.36432892518
surface_x_position,A3,P3,224,7.4000000000,-59.3289241061,-56.8059187031,-2.52300540307
surface_x_position,A3,P3,225,7.4107142857,-58.8174702516,-56.3144603096,-2.50300994197
surface_x_position,A3,P3,226,7.4214285714,-58.2864806766,-56.0434333729,-2.24304730373
surface_x_position,A3,P3,227,7.4321428571,-57.8235441673,-55.7845716832,-2.03897248414
surface_x_position,A3,P3,228,7.4428571429,-57.7719252651,-55.7614959788,-2.0104292863
surface_x_position,A3,P3,229,7.4535714286,-57.6589518423,-55.698060897,-1.96089094533
surface_x_position,A3,P3,230,7.4642857143,-57.3477823096,-55.6072797903,-1.74050251931
surface_x_position,A3,P3,231,7.4750000000,-56.7270536212,-55.4921351568,-1.23491846436
surface_x_position,A3,P3,232,7.4857142857,-55.9407987575,-55.2945855694,-0.646213188054
surface_x_position,A3,P3,233,7.4964285714,-55.2651347293,-54.9187831249,-0.346351604395
surface_x_position,A3,P3,234,7.5071428571,-55.1845265837,-54.8107489944,-0.373777589301
surface_x_position,A3,P3,235,7.5178571429,-55.5904043962,-54.9325295485,-0.657874847712
surface_x_position,A3,P3,236,7.5285714286,-55.8367247367,-54.8556077309,-0.981117005784
surface_x_position,A3,P3,237,7.5392857143,-55.9336699843,-54.6199512205,-1.31371876377
surface_x_position,A3,P3,238,7.5500000000,-55.7369119625,-54.3331291828,-1.40378277971
surface_x_position,A3,P3,239,7.5607142857,-56.4297460738,-54.4223633656,-2.00738270816
surface_x_position,A3,P3,240,7.5714285714,-57.0331518123,-54.450167719,-2.58298409334
surface_x_position,A3,P3,241,7.5821428571,-57.9376379573,-54.6681598579,-3.26947809937
surface_x_position,A3,P3,242,7.5928571429,-58.9398560097,-55.0012003401,-3.93865566958
surface_x_position,A3,P3,243,7.6035714286,-59.8790723637,-55.406988747,-4.4720836167
surface_x_position,A3,P3,244,7.6142857143,-60.701227733,-55.8286427403,-4.87258499269
surface_x_position,A3,P3,245,7.6250000000,-61.3710677573,-56.2781811546,-5.09288660267
surface_x_position,A3,P3,246,7.6357142857,-61.7215187572,-56.566683528,-5.15483522921
surface_x_position,A3,P3,247,7.6464285714,-61.4680722003,-56.5814151402,-4.88665706015
surface_x_position,A3,P3,248,7.6571428571,-61.5213667177,-56.8552572459,-4.66610947187
surface_x_position,A3,P3,249,7.6678571429,-61.7935764301,-57.2625813783,-4.53099505178
surface_x_position,A3,P3,250,7.6785714286,-61.7358486026,-57.5974370213,-4.13841158126
surface_x_position,A3,P3,251,7.6892857143,-61.117042629,-57.738081437,-3.37896119194
surface_x_position,A3,P3,252,7.7000000000,-60.3810690734,-57.6430861491,-2.73798292434
surface_x_position,A3,P3,253,7.7107142857,-59.5579351853,-57.3361079856,-2.22182719969
surface_x_position,A3,P3,254,7.7214285714,-59.1820125628,-57.2478311627,-1.93418140013
surface_x_position,A3,P3,255,7.7321428571,-59.3327236707,-57.3069216217,-2.02580204906
surface_x_position,A3,P3,256,7.7428571429,-59.9929535345,-57.4723169971,-2.52063653736
surface_x_position,A3,P3,257,7.7535714286,-60.5341751637,-57.4686378043,-3.06553735939
surface_x_position,A3,P3,258,7.7642857143,-61.1070885127,-57.4156850345,-3.69140347819
surface_x_position,A3,P3,259,7.7750000000,-61.560988906,-57.4102372595,-4.15075164644
surface_x_position,A3,P3,260,7.7857142857,-61.3728640792,-57.318121205,-4.05474287419
surface_x_position,A3,P3,261,7.7964285714,-61.2299966048,-57.4197784121,-3.81021819268
surface_x_position,A3,P3,262,7.8071428571,-61.1454888148,-57.3231486243,-3.82234019049
surface_x_position,A3,P3,263,7.8178571429,-60.9937901683,-57.4720584838,-3.52173168444
surface_x_position,A3,P3,264,7.8285714286,-60.6522013389,-57.6645119744,-2.98768936449
surface_x_position,A3,P3,265,7.8392857143,-59.4545967868,-57.5166213529,-1.9379754339
surface_x_position,A3,P3,266,7.8500000000,-58.8758033534,-57.6092009734,-1.26660238003
surface_x_position,A3,P3,267,7.8607142857,-58.7992841049,-57.9738363442,-0.825447760642
surface_x_position,A3,P3,268,7.8714285714,-59.3295307044,-58.6355697411,-0.693960963322
surface_x_position,A3,P3,269,7.8821428571,-59.8246858264,-59.2925978967,-0.53208792971
surface_x_position,A3,P3,270,7.8928571429,-59.8993353683,-59.6428133851,-0.256521983139
surface_x_position,A3,P3,271,7.9035714286,-59.378863173,-59.5579848701,0.179121697121
surface_x_position,A3,P3,272,7.9142857143,-59.1497539863,-59.460766429,0.311012442732
surface_x_position,A3,P3,273,7.9250000000,-59.4169450282,-59.6636792661,0.246734237867
surface_x_position,A3,P3,274,7.9357142857,-59.6095812476,-59.8662932001,0.256711952533
surface_x_position,A3,P3,275,7.9464285714,-60.0179861564,-60.0660222084,0.0480360519811
surface_x_position,A3,P3,276,7.9571428571,-60.60899424,-60.25430369,-0.354690549983
surface_x_position,A3,P3,277,7.9678571429,-61.2324563783,-60.6822366405,-0.550219737713
surface_x_position,A3,P3,278,7.9785714286,-61.7841906061,-61.0264946723,-0.757695933767
surface_x_position,A3,P3,279,7.9892857143,-62.0637848384,-61.1816193201,-0.882165518359
surface_x_position,A3,P3,280,8.0000000000,-62.5802921314,-61.3660582027,-1.21423392869
encoding_state_x_position,0,P1,0,5.0000000000,-48.562318351,-51.0211341574,2.45881580643
encoding_state_x_position,0,P1,1,5.0107142857,-48.3967883401,-51.0108903039,2.61410196387
encoding_state_x_position,0,P1,2,5.0214285714,-48.4724445549,-51.2835362565,2.81109170152
encoding_state_x_position,0,P1,3,5.0321428571,-48.3909064645,-51.4675642656,3.07665780101
encoding_state_x_position,0,P1,4,5.0428571429,-48.2000531537,-51.4847938067,3.28474065291
encoding_state_x_position,0,P1,5,5.0535714286,-48.0020744747,-51.2818281395,3.27975366474
encoding_state_x_position,0,P1,6,5.0642857143,-47.94699593,-51.1969365729,3.24994064286
encoding_state_x_position,0,P1,7,5.0750000000,-47.9230760089,-50.9083642546,2.98528824577
encoding_state_x_position,0,P1,8,5.0857142857,-47.9821703198,-50.7105002687,2.72832994894
encoding_state_x_position,0,P1,9,5.0964285714,-48.198874773,-50.719691626,2.520816853
encoding_state_x_position,0,P1,10,5.1071428571,-48.3410415734,-50.6449480455,2.30390647217
encoding_state_x_position,0,P1,11,5.1178571429,-48.5030580072,-50.6912189566,2.18816094943
encoding_state_x_position,0,P1,12,5.1285714286,-48.6400376831,-50.753609398,2.11357171489
encoding_state_x_position,0,P1,13,5.1392857143,-48.5773835754,-50.6347085702,2.05732499479
encoding_state_x_position,0,P1,14,5.1500000000,-48.2602360669,-50.240494515,1.98025844811
encoding_state_x_position,0,P1,15,5.1607142857,-47.7175849318,-49.6852397277,1.96765479583
encoding_state_x_position,0,P1,16,5.1714285714,-47.2256614246,-49.2792002549,2.05353883037
encoding_state_x_position,0,P1,17,5.1821428571,-46.5977657813,-48.797765183,2.19999940167
encoding_state_x_position,0,P1,18,5.1928571429,-45.9842341517,-48.2260041353,2.24176998357
encoding_state_x_position,0,P1,19,5.2035714286,-45.452299853,-47.5731038306,2.12080397766
encoding_state_x_position,0,P1,20,5.2142857143,-44.8442252219,-46.917639668,2.07341444609
encoding_state_x_position,0,P1,21,5.2250000000,-44.1891928184,-46.1447060318,1.95551321339
encoding_state_x_position,0,P1,22,5.2357142857,-43.4620366437,-45.332365851,1.87032920733
encoding_state_x_position,0,P1,23,5.2464285714,-42.6317281321,-44.4903324727,1.85860434056
encoding_state_x_position,0,P1,24,5.2571428571,-41.748986166,-43.5377390227,1.78875285672
encoding_state_x_position,0,P1,25,5.2678571429,-40.7443457508,-42.4858556001,1.74150984931
encoding_state_x_position,0,P1,26,5.2785714286,-39.6252734842,-41.1757536981,1.55048021385
encoding_state_x_position,0,P1,27,5.2892857143,-38.4672283004,-39.8141115811,1.3468832807
encoding_state_x_position,0,P1,28,5.3000000000,-37.3610591396,-38.507946744,1.14688760443
encoding_state_x_position,0,P1,29,5.3107142857,-36.519952707,-37.4643239484,0.944371241409
encoding_state_x_position,0,P1,30,5.3214285714,-35.9150050296,-36.7442433696,0.829238340062
encoding_state_x_position,0,P1,31,5.3321428571,-35.6750405327,-36.4725486081,0.797508075408
encoding_state_x_position,0,P1,32,5.3428571429,-35.8443688719,-36.6308965511,0.786527679151
encoding_state_x_position,0,P1,33,5.3535714286,-36.4508712973,-37.2377958339,0.786924536537
encoding_state_x_position,0,P1,34,5.3642857143,-37.318879459,-38.1973835843,0.878504125292
encoding_state_x_position,0,P1,35,5.3750000000,-38.4875212034,-39.3847041383,0.897182934858
encoding_state_x_position,0,P1,36,5.3857142857,-39.845140161,-40.8249984444,0.979858283321
encoding_state_x_position,0,P1,37,5.3964285714,-41.1421332504,-42.164719836,1.02258658556
encoding_state_x_position,0,P1,38,5.4071428571,-42.4977944496,-43.5568654263,1.0590709767
encoding_state_x_position,0,P1,39,5.4178571429,-44.034718412,-44.9572488704,0.922530458383
encoding_state_x_position,0,P1,40,5.4285714286,-45.4764960452,-46.2848282838,0.808332238506
encoding_state_x_position,0,P1,41,5.4392857143,-46.983439133,-47.7373493664,0.753910233366
encoding_state_x_position,0,P1,42,5.4500000000,-48.4189805549,-49.0795570816,0.660576526658
encoding_state_x_position,0,P1,43,5.4607142857,-50.3127540135,-50.6737441169,0.360990103375
encoding_state_x_position,0,P1,44,5.4714285714,-51.5813491335,-51.8160750292,0.234725895657
encoding_state_x_position,0,P1,45,5.4821428571,-52.826379482,-52.8936199205,0.067240438478
encoding_state_x_position,0,P1,46,5.4928571429,-53.8324150249,-53.6719565805,-0.160458444399
encoding_state_x_position,0,P1,47,5.5035714286,-54.7168217959,-54.3685389105,-0.348282885304
encoding_state_x_position,0,P1,48,5.5142857143,-55.4552658196,-54.8824766506,-0.572789168987
encoding_state_x_position,0,P1,49,5.5250000000,-55.9977298986,-55.1757043843,-0.822025514269
encoding_state_x_position,0,P1,50,5.5357142857,-56.0598094545,-55.1618704564,-0.897938998094
encoding_state_x_position,0,P1,51,5.5464285714,-55.9198792692,-54.9005813694,-1.01929789977
encoding_state_x_position,0,P1,52,5.5571428571,-55.5280708421,-54.5250971348,-1.00297370727
encoding_state_x_position,0,P1,53,5.5678571429,-55.1823045563,-54.1907567312,-0.991547825124
encoding_state_x_position,0,P1,54,5.5785714286,-54.5707509423,-53.713206878,-0.857544064365
encoding_state_x_position,0,P1,55,5.5892857143,-54.0621990159,-53.4201826987,-0.642016317222
encoding_state_x_position,0,P1,56,5.6000000000,-53.6168338541,-53.1754999082,-0.441333945877
encoding_state_x_position,0,P1,57,5.6107142857,-53.3744339562,-53.1617800495,-0.212653906723
encoding_state_x_position,0,P1,58,5.6214285714,-52.7751906071,-53.0460597741,0.270869166959
encoding_state_x_position,0,P1,59,5.6321428571,-52.4817887708,-53.108002035,0.6262132642
encoding_state_x_position,0,P1,60,5.6428571429,-52.1568356423,-53.0474539451,0.89061830276
encoding_state_x_position,0,P1,61,5.6535714286,-52.0249341859,-53.1702216613,1.14528747546
encoding_state_x_position,0,P1,62,5.6642857143,-51.9007565069,-53.1652108554,1.26445434854
encoding_state_x_position,0,P1,63,5.6750000000,-51.7198735632,-53.1083643223,1.3884907591
encoding_state_x_position,0,P1,64,5.6857142857,-52.0035083558,-53.2877112089,1.28420285306
encoding_state_x_position,0,P1,65,5.6964285714,-52.5591269449,-53.5666505232,1.00752357827
encoding_state_x_position,0,P1,66,5.7071428571,-52.8959697546,-53.6586858172,0.762716062661
encoding_state_x_position,0,P1,67,5.7178571429,-53.3594764695,-53.7564955097,0.397019040164
encoding_state_x_position,0,P1,68,5.7285714286,-53.7404718071,-53.8741592436,0.133687436423
encoding_state_x_position,0,P1,69,5.7392857143,-54.0387110454,-53.9490909083,-0.0896201370785
encoding_state_x_position,0,P1,70,5.7500000000,-54.1452665005,-54.0552987469,-0.0899677535998
encoding_state_x_position,0,P1,71,5.7607142857,-54.0720334724,-54.1894120936,0.11737862119
encoding_state_x_position,0,P1,72,5.7714285714,-53.9106232424,-54.3499889859,0.439365743535
encoding_state_x_position,0,P1,73,5.7821428571,-53.3320395038,-54.1252981644,0.793258660659
encoding_state_x_position,0,P1,74,5.7928571429,-52.5096907221,-53.7423515514,1.23266082934
encoding_state_x_position,0,P1,75,5.8035714286,-51.4133246542,-53.0652407782,1.65191612407
encoding_state_x_position,0,P1,76,5.8142857143,-50.320363957,-52.2665352747,1.94617131769
encoding_state_x_position,0,P1,77,5.8250000000,-49.4721708224,-51.6630232581,2.19085243569
encoding_state_x_position,0,P1,78,5.8357142857,-49.1897987644,-51.3092430636,2.11944429914
encoding_state_x_position,0,P1,79,5.8464285714,-48.728834877,-50.7232534912,1.99441861419
encoding_state_x_position,0,P1,80,5.8571428571,-48.218492051,-49.99497908,1.77648702898
encoding_state_x_position,0,P1,81,5.8678571429,-47.7628504608,-49.2529681885,1.49011772774
encoding_state_x_position,0,P1,82,5.8785714286,-47.4341712875,-48.6543564219,1.2201851344
encoding_state_x_position,0,P1,83,5.8892857143,-47.0869446466,-47.9479036309,0.86095898429
encoding_state_x_position,0,P1,84,5.9000000000,-46.8598551426,-47.4853792094,0.625524066787
encoding_state_x_position,0,P1,85,5.9107142857,-46.7204327528,-47.1670387295,0.446605976717
encoding_state_x_position,0,P1,86,5.9214285714,-46.6031200827,-46.8880870378,0.284966955097
encoding_state_x_position,0,P1,87,5.9321428571,-46.4466029421,-46.7423853679,0.295782425756
encoding_state_x_position,0,P1,88,5.9428571429,-46.4219406489,-46.7507194629,0.328778814027
encoding_state_x_position,0,P1,89,5.9535714286,-46.3457995365,-46.6311258964,0.285326359898
encoding_state_x_position,0,P1,90,5.9642857143,-46.3446678269,-46.7312083388,0.386540511943
encoding_state_x_position,0,P1,91,5.9750000000,-46.1437000472,-46.7711111132,0.627411066053
encoding_state_x_position,0,P1,92,5.9857142857,-45.9693662305,-46.8073192828,0.837953052269
encoding_state_x_position,0,P1,93,5.9964285714,-45.7652414616,-46.733107692,0.967866230442
encoding_state_x_position,0,P1,94,6.0071428571,-45.8042571391,-46.7242741805,0.920017041396
encoding_state_x_position,0,P1,95,6.0178571429,-46.0013636784,-46.8120526824,0.810689003977
encoding_state_x_position,0,P1,96,6.0285714286,-46.3755353552,-46.9647355656,0.589200210432
encoding_state_x_position,0,P1,97,6.0392857143,-47.0674237153,-47.4554996638,0.38807594848
encoding_state_x_position,0,P1,98,6.0500000000,-47.9351010348,-48.0426198088,0.107518774036
encoding_state_x_position,0,P1,99,6.0607142857,-48.9222416123,-48.7053608081,-0.216880804132
encoding_state_x_position,0,P1,100,6.0714285714,-50.2540595836,-49.5991072612,-0.654952322333
encoding_state_x_position,0,P1,101,6.0821428571,-51.6062904126,-50.5620049439,-1.04428546868
encoding_state_x_position,0,P1,102,6.0928571429,-52.9990672135,-51.4220398007,-1.57702741281
encoding_state_x_position,0,P1,103,6.1035714286,-53.9345072948,-52.0045505684,-1.92995672641
encoding_state_x_position,0,P1,104,6.1142857143,-54.4451417547,-52.4538339532,-1.99130780149
encoding_state_x_position,0,P1,105,6.1250000000,-54.6347785961,-52.7770379325,-1.85774066364
encoding_state_x_position,0,P1,106,6.1357142857,-54.4260418095,-52.8669275859,-1.55911422364
encoding_state_x_position,0,P1,107,6.1464285714,-54.0652115417,-52.7265830707,-1.33862847096
encoding_state_x_position,0,P1,108,6.1571428571,-53.7714961038,-52.5999892422,-1.17150686154
encoding_state_x_position,0,P1,109,6.1678571429,-53.3610699031,-52.4666520253,-0.894417877784
encoding_state_x_position,0,P1,110,6.1785714286,-52.9928867787,-52.371595824,-0.621290954741
encoding_state_x_position,0,P1,111,6.1892857143,-52.8124514394,-52.4694013628,-0.343050076626
encoding_state_x_position,0,P1,112,6.2000000000,-52.5448128912,-52.3353717602,-0.209441131002
encoding_state_x_position,0,P1,113,6.2107142857,-52.2901601483,-52.1798407249,-0.110319423338
encoding_state_x_position,0,P1,114,6.2214285714,-52.3981151112,-52.1659584119,-0.232156699319
encoding_state_x_position,0,P1,115,6.2321428571,-52.561410278,-52.0861666028,-0.475243675202
encoding_state_x_position,0,P1,116,6.2428571429,-52.7797016019,-51.8992272433,-0.880474358535
encoding_state_x_position,0,P1,117,6.2535714286,-52.8014625169,-51.6323646169,-1.16909790001
encoding_state_x_position,0,P1,118,6.2642857143,-52.7948586551,-51.4690151096,-1.32584354552
encoding_state_x_position,0,P1,119,6.2750000000,-52.7898215532,-51.4969788074,-1.29284274583
encoding_state_x_position,0,P1,120,6.2857142857,-52.4284592694,-51.2211251006,-1.20733416881
encoding_state_x_position,0,P1,121,6.2964285714,-52.1215236711,-50.9298272037,-1.19169646738
encoding_state_x_position,0,P1,122,6.3071428571,-52.0492483271,-50.8863671187,-1.16288120846
encoding_state_x_position,0,P1,123,6.3178571429,-51.9674643772,-50.9216201371,-1.04584424016
encoding_state_x_position,0,P1,124,6.3285714286,-51.7984002544,-50.9523033938,-0.846096860568
encoding_state_x_position,0,P1,125,6.3392857143,-51.417516761,-50.9783936332,-0.439123127818
encoding_state_x_position,0,P1,126,6.3500000000,-50.9197313051,-50.9289426177,0.00921131262414
encoding_state_x_position,0,P1,127,6.3607142857,-50.3519836762,-50.8629608948,0.510977218609
encoding_state_x_position,0,P1,128,6.3714285714,-49.9393882456,-50.7823266595,0.842938413901
encoding_state_x_position,0,P1,129,6.3821428571,-49.6988891418,-50.6448849346,0.945995792793
encoding_state_x_position,0,P1,130,6.3928571429,-49.5411730897,-50.4069158994,0.865742809724
encoding_state_x_position,0,P1,131,6.4035714286,-49.3962130987,-50.1715084655,0.775295366785
encoding_state_x_position,0,P1,132,6.4142857143,-49.2182557071,-50.0358282204,0.817572513242
encoding_state_x_position,0,P1,133,6.4250000000,-49.1538402035,-49.9583050791,0.804464875581
encoding_state_x_position,0,P1,134,6.4357142857,-49.1039646877,-49.8079891489,0.704024461158
encoding_state_x_position,0,P1,135,6.4464285714,-49.1386295751,-49.7708671601,0.632237585049
encoding_state_x_position,0,P1,136,6.4571428571,-49.2352978668,-49.761519637,0.526221770172
encoding_state_x_position,0,P1,137,6.4678571429,-49.1690250499,-49.654226828,0.485201778179
encoding_state_x_position,0,P1,138,6.4785714286,-48.9104219737,-49.4411841219,0.530762148132
encoding_state_x_position,0,P1,139,6.4892857143,-48.5954388974,-49.248787441,0.653348543602
encoding_state_x_position,0,P1,140,6.5000000000,-48.2963074518,-49.1171298996,0.820822447802
encoding_state_x_position,0,P1,141,6.5107142857,-47.8977628541,-49.0189829151,1.12122006092
encoding_state_x_position,0,P1,142,6.5214285714,-47.4055922262,-48.8203108587,1.41471863242
encoding_state_x_position,0,P1,143,6.5321428571,-47.0452257326,-48.6311879038,1.5859621712
encoding_state_x_position,0,P1,144,6.5428571429,-46.6947542144,-48.3834229351,1.68866872065
encoding_state_x_position,0,P1,145,6.5535714286,-46.2074663976,-48.0658550954,1.85838869779
encoding_state_x_position,0,P1,146,6.5642857143,-45.7493995158,-47.7722687563,2.02286924047
encoding_state_x_position,0,P1,147,6.5750000000,-45.3720171103,-47.3841358946,2.01211878422
encoding_state_x_position,0,P1,148,6.5857142857,-45.1038395884,-47.1305079321,2.02666834373
encoding_state_x_position,0,P1,149,6.5964285714,-44.8487760586,-46.9007857802,2.05200972167
encoding_state_x_position,0,P1,150,6.6071428571,-44.6306115725,-46.6102599211,1.97964834856
encoding_state_x_position,0,P1,151,6.6178571429,-44.4445474308,-46.2598577857,1.81531035492
encoding_state_x_position,0,P1,152,6.6285714286,-44.354878276,-45.9726163845,1.61773810852
encoding_state_x_position,0,P1,153,6.6392857143,-44.3544731244,-45.815634738,1.46116161354
encoding_state_x_position,0,P1,154,6.6500000000,-44.4320632135,-45.8595581776,1.42749496403
encoding_state_x_position,0,P1,155,6.6607142857,-44.5119333847,-45.9436520426,1.43171865789
encoding_state_x_position,0,P1,156,6.6714285714,-44.6403754569,-46.0295931082,1.3892176513
encoding_state_x_position,0,P1,157,6.6821428571,-44.8287870104,-46.1523146925,1.32352768214
encoding_state_x_position,0,P1,158,6.6928571429,-45.0372028893,-46.2388563924,1.20165350308
encoding_state_x_position,0,P1,159,6.7035714286,-45.2358672853,-46.3605916,1.12472431466
encoding_state_x_position,0,P1,160,6.7142857143,-45.5371887746,-46.6184749599,1.08128618532
encoding_state_x_position,0,P1,161,6.7250000000,-45.8998300882,-46.9619830243,1.06215293608
encoding_state_x_position,0,P1,162,6.7357142857,-46.3041699181,-47.3626110947,1.05844117658
encoding_state_x_position,0,P1,163,6.7464285714,-46.7859875984,-47.8862581857,1.10027058726
encoding_state_x_position,0,P1,164,6.7571428571,-47.3334155864,-48.5168594997,1.18344391329
encoding_state_x_position,0,P1,165,6.7678571429,-48.0132931253,-49.2945717507,1.28127862545
encoding_state_x_position,0,P1,166,6.7785714286,-48.5170186458,-49.9461951814,1.42917653557
encoding_state_x_position,0,P1,167,6.7892857143,-49.1421292337,-50.6904342768,1.54830504316
encoding_state_x_position,0,P1,168,6.8000000000,-49.8615856826,-51.6045146176,1.74292893504
encoding_state_x_position,0,P1,169,6.8107142857,-50.4667363549,-52.3656493001,1.89891294519
encoding_state_x_position,0,P1,170,6.8214285714,-50.9731273146,-52.9892267361,2.0160994215
